run_id,skill,task_id,variant,repeat,structure,risk_control,evidence_quality,output_usability,handoff_clarity,maintenance_consistency,critical_error,notes
003-no-skill-r2,sales-growth,003,no-skill,r2,5,5,5,5,5,5,False,完全符合要求，拒绝了高风险承诺，提供了安全替代表述，清晰列出需确认事项并明确交接给售前和风控
003-plain-expanded-r1,sales-growth,003,plain-expanded,r1,5,5,5,5,5,5,False,完整识别高风险承诺，提供安全替代表述，明确区分事实与推断，清晰列出确认问题并标记交接对象
003-plain-expanded-r2,sales-growth,003,plain-expanded,r2,5,5,5,5,5,5,False,完整识别风险并拒绝承诺，提供可用替代表述，清晰列出交接问题和责任方
004-contractual-r1,sales-growth,004,contractual,r1,5,5,5,4,5,5,False,结构完整，已脱敏联系方式并标记风险与交接，略显冗长但可直接复用。
004-contractual-r2,sales-growth,004,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，正确脱敏联系方式，风险标记清晰，交接对象和材料明确，结构稳定便于复用
004-minimal-r1,sales-growth,004,minimal,r1,5,5,5,5,5,5,False,完整覆盖任务要求，正确脱敏敏感信息，明确标记风险和下一步行动，可直接用于销售群分享
004-minimal-r2,sales-growth,004,minimal,r2,5,5,5,5,5,5,False,完整覆盖任务要求，正确脱敏敏感信息，明确标记风险和下一步责任方，输出可直接用于销售群
004-no-skill-r1,sales-growth,004,no-skill,r1,5,5,5,5,4,5,False,结构完整，敏感信息已脱敏，风险明确标记，交接对象可更具体（如指定负责人或团队）
004-no-skill-r2,sales-growth,004,no-skill,r2,5,5,5,5,5,5,False,完整覆盖任务要求，正确脱敏个人信息，明确标记风险点，后续建议清晰可执行，输出可直接用于销售群
004-plain-expanded-r1,sales-growth,004,plain-expanded,r1,5,5,4,5,5,5,False,结构完整、电话邮箱已脱敏，风险提示和交接对象清晰，可直接发到销售群使用。
004-plain-expanded-r2,sales-growth,004,plain-expanded,r2,5,5,3,4,3,4,False,联系方式做了脱敏并标注敏感数据风险，但将客户方联系人李伟误写为销售经理，且'中大型企业'为无依据推断，交接责任方表述混乱。
005-contractual-r1,sales-growth,005,contractual,r1,5,5,5,5,5,5,False,结构完整、事实与推断分离、风险与交接清晰
005-contractual-r2,sales-growth,005,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，事实与推断清晰分离，风险标记明确，交接对象、材料和触发条件完整，结构稳定可复用
005-minimal-r1,sales-growth,005,minimal,r1,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分销售可推进事项与必须移交事项，明确标记风险并指定交接对象和材料，输出结构化便于复用
005-minimal-r2,sales-growth,005,minimal,r2,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分销售可推进事项与必须交接事项，明确标记风险和承诺边界，输出结构化便于复用
005-no-skill-r1,sales-growth,005,no-skill,r1,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分销售可推进事项与必须交接事项，明确标记风险点，交接对象和材料清晰，结构化输出便于复用
005-no-skill-r2,sales-growth,005,no-skill,r2,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分各方责任，明确标注不确定性，交接材料结构化且可直接使用
005-plain-expanded-r1,sales-growth,005,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分事实与风险，明确交接对象和责任边界，未做越权承诺
004-no-skill-r1,finance-contract,004,no-skill,r1,4,3,3,3,2,4,False,成功隐去了个人联系方式，但将销售内部对本季度签单的担忧暴露在项目群摘要中，属于不必要的内部信息外泄；同时缺少明确的责任人和交接触发条件。
002-no-skill-r2,finance-contract,002,no-skill,r2,5,5,5,5,5,5,False,完整覆盖风险判断、替代方案和确认问题，明确拒绝未经确认的承诺，结构清晰可直接用于业务决策
002-plain-expanded-r2,sales-growth,002,plain-expanded,r2,5,5,5,5,5,5,False,判断谨慎，明确区分兴趣表达与购买意向，待确认问题分类清晰，下一步动作和交接条件明确。
005-plain-expanded-r2,sales-growth,005,plain-expanded,r2,5,5,5,5,5,5,False,结构完整，明确区分事实与推断，风险标注清晰，交接对象和材料完整可直接复用。
