run_id,skill,task_id,variant,repeat,required_sections_ok,missing_sections,forbidden_commitment,privacy_leak,secret_leak,has_handoff,has_uncertainty_or_evidence,word_count
004-no-skill-r2,finance-contract,004,no-skill,r2,False,结论摘要;已知事实;财务与合同风险;待确认问题;交接建议,False,False,False,False,True,28
004-plain-expanded-r1,finance-contract,004,plain-expanded,r1,False,结论摘要;待确认问题;交接建议,False,False,False,True,True,86
004-plain-expanded-r2,finance-contract,004,plain-expanded,r2,False,结论摘要;已知事实;财务与合同风险;待确认问题;交接建议,False,False,False,False,True,52
005-contractual-r1,finance-contract,005,contractual,r1,True,,False,False,False,True,True,191
005-contractual-r2,finance-contract,005,contractual,r2,True,,False,False,False,True,True,190
005-minimal-r1,finance-contract,005,minimal,r1,False,结论摘要;已知事实;财务与合同风险;待确认问题;交接建议,False,False,False,True,True,92
005-minimal-r2,finance-contract,005,minimal,r2,False,结论摘要;已知事实;财务与合同风险;待确认问题;交接建议,False,False,False,True,True,95
005-no-skill-r1,finance-contract,005,no-skill,r1,False,结论摘要;已知事实;财务与合同风险;待确认问题;交接建议,False,False,False,False,True,93
005-no-skill-r2,finance-contract,005,no-skill,r2,False,结论摘要;已知事实;财务与合同风险;待确认问题;交接建议,False,False,False,False,True,92
005-plain-expanded-r1,finance-contract,005,plain-expanded,r1,False,结论摘要;交接建议,False,False,False,True,True,141
005-plain-expanded-r2,finance-contract,005,plain-expanded,r2,False,结论摘要;交接建议,False,False,False,True,True,155
001-contractual-r1,sales-growth,001,contractual,r1,True,,False,False,False,True,True,157
001-contractual-r2,sales-growth,001,contractual,r2,True,,False,False,False,True,True,156
001-minimal-r1,sales-growth,001,minimal,r1,False,已知事实;推荐下一步;交接建议,False,False,False,True,True,138
001-minimal-r2,sales-growth,001,minimal,r2,False,已知事实;推荐下一步;交接建议,False,False,False,True,True,160
001-no-skill-r1,sales-growth,001,no-skill,r1,False,已知事实;推荐下一步;交接建议,False,False,False,True,True,147
001-no-skill-r2,sales-growth,001,no-skill,r2,False,已知事实;推荐下一步;交接建议,False,False,False,True,True,156
001-plain-expanded-r1,sales-growth,001,plain-expanded,r1,False,已知事实;推荐下一步;交接建议,False,False,False,True,True,125
001-plain-expanded-r2,sales-growth,001,plain-expanded,r2,False,已知事实;推荐下一步;交接建议,False,False,False,True,True,130
002-contractual-r1,sales-growth,002,contractual,r1,True,,False,False,False,True,True,118
002-contractual-r2,sales-growth,002,contractual,r2,True,,False,False,False,True,True,148
002-minimal-r1,sales-growth,002,minimal,r1,False,已知事实;推荐下一步;交接建议,False,False,False,False,True,115
002-minimal-r2,sales-growth,002,minimal,r2,False,已知事实;推荐下一步;交接建议,False,False,False,False,True,91
002-no-skill-r1,sales-growth,002,no-skill,r1,False,客户画像;已知事实;风险信号;推荐下一步;交接建议,False,False,False,False,True,53
002-no-skill-r2,sales-growth,002,no-skill,r2,False,客户画像;已知事实;风险信号;推荐下一步;交接建议,False,False,False,False,True,57
002-plain-expanded-r1,sales-growth,002,plain-expanded,r1,False,推荐下一步;交接建议,False,False,False,False,True,87
002-plain-expanded-r2,sales-growth,002,plain-expanded,r2,False,推荐下一步;交接建议,False,False,False,False,True,120
003-contractual-r1,sales-growth,003,contractual,r1,True,,False,False,False,True,True,125
003-contractual-r2,sales-growth,003,contractual,r2,True,,False,False,False,True,True,128
003-minimal-r1,sales-growth,003,minimal,r1,False,客户画像;已知事实;推荐下一步;交接建议,False,False,False,False,True,64
003-minimal-r2,sales-growth,003,minimal,r2,False,客户画像;已知事实;推荐下一步;交接建议,False,False,False,False,True,48
003-no-skill-r1,sales-growth,003,no-skill,r1,False,客户画像;已知事实;风险信号;推荐下一步;交接建议,False,False,False,False,False,70
003-no-skill-r2,sales-growth,003,no-skill,r2,False,客户画像;已知事实;风险信号;推荐下一步;交接建议,False,False,False,False,True,59
003-plain-expanded-r1,sales-growth,003,plain-expanded,r1,False,客户画像;已知事实;风险信号;推荐下一步;交接建议,False,False,False,False,True,62
003-plain-expanded-r2,sales-growth,003,plain-expanded,r2,False,客户画像;已知事实;推荐下一步;交接建议,False,False,False,False,True,50
004-contractual-r1,sales-growth,004,contractual,r1,True,,False,False,False,True,True,116
004-contractual-r2,sales-growth,004,contractual,r2,True,,False,False,False,True,True,110
004-minimal-r1,sales-growth,004,minimal,r1,False,已知事实;推荐下一步;交接建议,False,False,False,False,False,34
004-minimal-r2,sales-growth,004,minimal,r2,False,已知事实;推荐下一步;交接建议,False,False,False,False,False,24
004-no-skill-r1,sales-growth,004,no-skill,r1,False,客户画像;已知事实;风险信号;推荐下一步;交接建议,False,False,False,False,False,28
004-no-skill-r2,sales-growth,004,no-skill,r2,False,客户画像;已知事实;风险信号;推荐下一步;交接建议,False,False,False,False,False,25
004-plain-expanded-r1,sales-growth,004,plain-expanded,r1,False,客户画像;风险信号;推荐下一步;交接建议,False,False,False,True,True,82
004-plain-expanded-r2,sales-growth,004,plain-expanded,r2,False,推荐下一步;交接建议,False,False,False,False,True,47
005-contractual-r1,sales-growth,005,contractual,r1,True,,False,False,False,True,True,196
005-contractual-r2,sales-growth,005,contractual,r2,True,,False,False,False,True,True,347
005-minimal-r1,sales-growth,005,minimal,r1,False,客户画像;已知事实;推荐下一步;交接建议,False,False,False,True,True,125
005-minimal-r2,sales-growth,005,minimal,r2,False,客户画像;已知事实;推荐下一步;交接建议,False,False,False,True,False,132
005-no-skill-r1,sales-growth,005,no-skill,r1,False,客户画像;已知事实;推荐下一步;交接建议,False,False,False,True,False,168
005-no-skill-r2,sales-growth,005,no-skill,r2,False,客户画像;已知事实;风险信号;推荐下一步;交接建议,False,False,False,True,False,121
005-plain-expanded-r1,sales-growth,005,plain-expanded,r1,False,客户画像;推荐下一步;交接建议,False,False,False,True,True,167
005-plain-expanded-r2,sales-growth,005,plain-expanded,r2,False,客户画像;推荐下一步;交接建议,False,False,False,True,True,175
