run_id,skill,task_id,variant,repeat,structure,risk_control,evidence_quality,output_usability,handoff_clarity,maintenance_consistency,critical_error,notes
004-plain-expanded-r1,code-review-pro,004,plain-expanded,r1,5,5,4,5,5,5,False,结构完整，明确阻断合并、轮换密钥并区分不确定性，交接对象清晰。
004-plain-expanded-r2,code-review-pro,004,plain-expanded,r2,5,5,4,5,5,5,False,结构完整，明确阻断合并并提出轮换、扫描与交接，未复述完整密钥；事实与推断大体区分，仅少量推断（如PCI违规）可更明确标注。
005-contractual-r1,code-review-pro,005,contractual,r1,5,5,5,5,5,5,False,结构完整，风险、隐私、审计、测试全覆盖，交接对象与事项明确，并清晰标记不确定性。
005-contractual-r2,code-review-pro,005,contractual,r2,5,5,5,5,5,5,False,结构完整，风险点、测试建议、交接对象清晰，并明确标注推断与证据边界。
005-minimal-r1,code-review-pro,005,minimal,r1,5,5,4,5,5,5,False,结构完整覆盖风险与交接，责任方分配清晰，仅个别合规推断未明确标注为推断。
005-minimal-r2,code-review-pro,005,minimal,r2,5,5,5,5,5,5,False,覆盖权限、隐私、审计、性能、测试风险，明确交接对象与事项，并声明不确定性。
005-no-skill-r1,code-review-pro,005,no-skill,r1,5,5,4,5,5,5,False,覆盖权限、隐私、审计、测试风险并明确分配责任方，结构清晰可直接复用；个别细节如未登录调用属推测但整体证据区分尚可。
005-no-skill-r2,code-review-pro,005,no-skill,r2,5,5,4,5,5,5,False,完整覆盖权限、隐私、审计、测试风险，明确分配责任人和后续动作，事实与建议区分清晰。
005-plain-expanded-r1,code-review-pro,005,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖权限、隐私、审计、规模、测试风险，明确交接对象和事项，并标注基于摘要的不确定性。
005-plain-expanded-r2,code-review-pro,005,plain-expanded,r2,5,5,4,5,5,4,False,结构完整，风险与交接明确，且区分了不确定性。
001-contractual-r1,finance-contract,001,contractual,r1,5,5,5,5,5,5,False,结构完整，风险识别清晰，明确区分事实与待确认项，交接对象与触发条件清楚。
001-contractual-r2,finance-contract,001,contractual,r2,5,5,5,5,5,5,False,结构完整，风险点清晰，交接对象与待确认条款明确，未越权承诺。
001-minimal-r1,finance-contract,001,minimal,r1,5,5,4,5,4,5,False,风险识别全面且明确未替双方确认条款，仅交接对象（客户/内部）稍欠具体责任方。
001-minimal-r2,finance-contract,001,minimal,r2,5,5,4,5,3,4,False,风险与待确认条款覆盖全面，但未明确指定交接对象与触发条件，仅笼统提到法务与交付负责人。
001-no-skill-r1,finance-contract,001,no-skill,r1,5,5,4,5,3,4,False,风险点和待确认条款覆盖完整，但未明确交接对象和触发条件。
001-no-skill-r2,finance-contract,001,no-skill,r2,5,5,4,5,3,4,False,风险识别全面且具体，未越权承诺；但未明确交接对象与下一步责任方
001-plain-expanded-r1,finance-contract,001,plain-expanded,r1,5,5,4,5,5,5,False,风险识别全面，明确未替客户确认，交接清晰；事实与推断区分较好但部分推断未显式标注。
001-plain-expanded-r2,finance-contract,001,plain-expanded,r2,5,5,5,5,5,4,False,完整识别风险，明确区分事实与建议，未越权确认条款，交接对象与触发条件清晰。
002-contractual-r1,finance-contract,002,contractual,r1,5,5,5,5,5,5,False,明确拒绝先做后付，标记缺失信息，提供替代方案和清晰交接对象
002-contractual-r2,finance-contract,002,contractual,r2,5,5,5,5,5,5,False,完整覆盖风险、缺失信息、替代方案与交接对象，清晰拒绝直接承诺。
002-minimal-r1,finance-contract,002,minimal,r1,5,5,4,5,4,5,False,完整覆盖风险、替代方案和确认清单，下一步明确但未指定具体责任方（如法务/财务对接人）。
002-minimal-r2,finance-contract,002,minimal,r2,5,5,4,5,4,4,False,结构完整、风险识别充分并拒绝越权承诺，交接对象提及财务和法务但触发条件略简
002-no-skill-r1,finance-contract,002,no-skill,r1,5,5,5,5,4,5,False,风险判断、替代方案和确认问题齐全，但未明确交接对象（如财务/法务）和触发条件
002-no-skill-r2,finance-contract,002,no-skill,r2,5,5,5,5,4,5,False,全面覆盖风险、替代方案与确认问题，未承诺先做后付；交接对象/责任方略可更明确。
002-plain-expanded-r1,finance-contract,002,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖风险判断、替代方案、待确认问题及交接角色，事实与建议区分清晰。
002-plain-expanded-r2,finance-contract,002,plain-expanded,r2,5,5,5,5,5,5,False,明确拒绝直接承诺，区分事实与建议，给出替代方案、待确认问题和清晰交接对象
003-contractual-r1,finance-contract,003,contractual,r1,5,5,5,5,5,5,False,明确拒绝直接写入合同，识别风险并提供带占位符的内部草案与交接对象，符合期望输出。
003-contractual-r2,finance-contract,003,contractual,r2,5,5,5,5,5,5,False,明确拒绝直接承诺，完整列出风险、缺失信息、待确认事项与交接对象，区分事实与建议清晰。
003-minimal-r1,finance-contract,003,minimal,r1,5,5,5,5,4,5,False,全面识别风险并拒绝直接写入合同，提供审批要求和替代表述；交接对象可更明确指定责任人
003-minimal-r2,finance-contract,003,minimal,r2,5,5,5,5,4,5,False,全面识别风险、列出审批方与替代表述，但未明确指定交接的具体责任人姓名或角色触发条件细节
003-no-skill-r1,finance-contract,003,no-skill,r1,5,5,5,5,4,5,False,全面识别风险，未直接写入合同条款，提供审批要求与替代表述；交接触发条件可更明确
003-no-skill-r2,finance-contract,003,no-skill,r2,5,5,5,5,4,5,False,全面识别风险并拒绝直接写入合同，提供审批要求和替代方案；交接对象表述略笼统但责任方基本清晰。
003-plain-expanded-r1,finance-contract,003,plain-expanded,r1,5,5,5,5,5,5,False,明确拒绝越权承诺，识别风险并给出审批路径、替代表述与交接对象，结构完整可直接复用。
003-plain-expanded-r2,finance-contract,003,plain-expanded,r2,5,5,5,5,4,5,False,拒绝直接写入合同，风险、审批、替代表述清晰；交接对象列出但未明确触发条件与材料归集。
004-contractual-r1,finance-contract,004,contractual,r1,5,5,5,5,5,5,False,结构完整，风险提示清晰，联系方式脱敏，交接对象与待确认事项明确。
004-contractual-r2,finance-contract,004,contractual,r2,5,5,5,5,5,5,False,结构完整、风险标注清晰、未泄露个人联系方式且明确交接对象与待确认事项。
004-minimal-r1,finance-contract,004,minimal,r1,4,4,3,4,3,4,False,未明确交接责任人和触发条件；事实与推断区分不够清晰，但已避免泄露联系方式并提示风险
004-minimal-r2,finance-contract,004,minimal,r2,5,5,4,5,4,4,False,结构完整、风险标注清晰，但邮箱仍在群内出现略有隐私风险，下一步责任方可更具体。
004-no-skill-r1,finance-contract,004,no-skill,r1,4,3,3,4,3,4,False,未脱敏客户姓名，且未明确交接责任人和触发条件，风险提示偏内部信息直接外发到项目群欠妥。
004-no-skill-r2,finance-contract,004,no-skill,r2,4,4,4,4,3,4,False,结构清晰且未泄露联系方式，但未明确交接责任人和触发条件。
004-plain-expanded-r1,finance-contract,004,plain-expanded,r1,5,5,4,4,5,4,False,结构完整、风险提示清晰、交接对象明确，未泄露联系方式；部分判断（如中高度风险）略带主观但已标注为建议。
004-plain-expanded-r2,finance-contract,004,plain-expanded,r2,5,5,4,4,4,4,False,结构完整、风险与待办清晰，未泄露电话邮箱；交接列明审核方但未指定具体责任人和触发时限。
005-contractual-r1,finance-contract,005,contractual,r1,5,5,5,5,5,5,False,结构完整，明确拒绝直签并清晰分配各角色复核职责，风险与缺失信息分类清楚。
005-contractual-r2,finance-contract,005,contractual,r2,5,5,5,5,5,5,False,结构完整，明确风险与缺失项，交接对象与触发条件清晰，未越权承诺。
005-minimal-r1,finance-contract,005,minimal,r1,5,5,4,5,5,5,False,结构完整、风险识别清晰，多角色复核事项与下一步交接明确，未越权承诺。
005-minimal-r2,finance-contract,005,minimal,r2,5,5,4,5,4,5,False,结构完整覆盖各角色复核事项，风险提示明确；交接对象明确但未具体说明触发条件和材料清单
005-no-skill-r1,finance-contract,005,no-skill,r1,5,5,4,5,4,5,False,覆盖全面且明确标记风险，但未具体指出每项的下一步触发条件和交接材料
005-no-skill-r2,finance-contract,005,no-skill,r2,5,5,4,5,4,4,False,覆盖各角色复核事项清晰，风险提示充分，但未明确具体交接触发条件和责任人姓名/触达方式
005-plain-expanded-r1,finance-contract,005,plain-expanded,r1,5,5,5,5,4,5,False,结构完整且风险识别清晰，角色复核明确，但未具体说明触发下一步的责任人和时间节点
005-plain-expanded-r2,finance-contract,005,plain-expanded,r2,5,5,4,5,4,5,False,结构完整、风险识别清晰，但下一步交接未明确具体责任人和触发条件，略影响交接清晰度
001-contractual-r1,sales-growth,001,contractual,r1,5,5,5,5,5,5,False,结构完整，明确区分事实与推断，风险与交接清晰，无越权承诺
001-contractual-r2,sales-growth,001,contractual,r2,5,5,5,5,5,5,False,结构完整，事实与推断明确分离，风险与交接清晰，无越权承诺。
001-minimal-r1,sales-growth,001,minimal,r1,5,5,5,5,4,5,False,结构完整、事实与推断区分清晰，明确不承诺报价；交接对象较清楚但缺少触发条件和具体材料清单。
001-minimal-r2,sales-growth,001,minimal,r2,5,5,5,5,4,5,False,结构完整、事实与推断清晰区分、风险与承诺边界明确；交接事项虽列出但具体责任人/触发条件略可更明确。
001-no-skill-r1,sales-growth,001,no-skill,r1,5,4,4,5,4,5,False,结构完整、字段清晰，事实与推断基本分开；交接对象具体但缺少触发条件和时间节点
001-no-skill-r2,sales-growth,001,no-skill,r2,5,4,5,5,4,5,False,结构完整、事实与推断区分清晰，交接事项明确但未指定具体责任人和触发条件
001-plain-expanded-r1,sales-growth,001,plain-expanded,r1,5,5,5,5,5,4,False,结构完整，明确区分事实与推断，风险与交接清晰，无越权承诺
001-plain-expanded-r2,sales-growth,001,plain-expanded,r2,5,5,5,5,5,4,False,结构完整，事实与推断明确区分，风险与交接清晰可直接使用。
002-contractual-r1,sales-growth,002,contractual,r1,5,5,5,5,5,5,False,结构完整，事实与推断分离清晰，明确不承诺价格与交付，交接对象和触发条件明确
002-contractual-r2,sales-growth,002,contractual,r2,5,5,5,5,5,5,False,结构完整，事实与推断明确分离，风险提示充分，交接对象与触发条件清晰。
002-minimal-r1,sales-growth,002,minimal,r1,5,5,5,5,4,4,False,结构完整且明确标记风险与待确认事项，交接对象稍欠具体姓名/角色但已指出售前与风险审核介入
002-minimal-r2,sales-growth,002,minimal,r2,4,5,5,4,3,4,False,判断谨慎且区分事实与推断，但未明确交接对象与触发条件细节
002-no-skill-r1,sales-growth,002,no-skill,r1,5,5,4,5,4,4,False,判断谨慎，问题清单和下一步明确，但未显式区分事实与推断标签，交接责任方未具名
002-no-skill-r2,sales-growth,002,no-skill,r2,5,4,4,5,4,4,False,判断谨慎、问题清单完整，下一步建议具体可执行；可进一步明确责任人和触发条件
002-plain-expanded-r1,sales-growth,002,plain-expanded,r1,5,5,5,5,4,5,False,结构完整、明确区分事实与推断，风险提示与交接条件清晰，交接责任方略可更具体。
002-plain-expanded-r2,sales-growth,002,plain-expanded,r2,5,5,5,5,4,4,False,结构完整，明确区分事实与推断，风险提示与下一步动作清晰；交接对象有提及但触发条件可更具体
003-contractual-r1,sales-growth,003,contractual,r1,5,5,5,5,5,5,False,拒绝高风险承诺，提供安全替代表述并明确交接方与待确认事项。
003-contractual-r2,sales-growth,003,contractual,r2,5,5,5,5,5,5,False,明确拒绝高风险承诺，提供安全替代表述并清晰列出售前、风控、交付PM交接点，事实与推断分离到位。
003-minimal-r1,sales-growth,003,minimal,r1,5,5,4,5,4,4,False,拒绝了高风险承诺，提供安全替代表述并列出确认清单；交接对象（售前/风控）已提及但未明确触发条件和责任人。
003-minimal-r2,sales-growth,003,minimal,r2,5,5,5,5,4,5,False,安全替代表述得体，未承诺价格与上线时间，问题清单完整；交接对象稍可更具体（如指定售前/风控负责人与触发条件）。
003-no-skill-r1,sales-growth,003,no-skill,r1,5,5,5,5,4,4,False,安全替代表述与风险问题清单完整，但交接对象和触发条件可更明确
003-no-skill-r2,sales-growth,003,no-skill,r2,5,4,4,4,4,4,False,整体拒绝了硬性承诺并列出确认事项，但'下周即可输出确定性承诺'和'承诺以最小成本最快速度'略有软性承诺倾向。
003-plain-expanded-r1,sales-growth,003,plain-expanded,r1,5,5,5,5,4,5,False,正确拒绝高风险承诺并提供安全替代表述与确认清单，交接对象稍可更明确（如指定售前负责人和触发条件）。
003-plain-expanded-r2,sales-growth,003,plain-expanded,r2,5,5,5,5,5,5,False,安全替代表述明确避免价格与工期承诺，风险信号与售前/风控确认问题清单完整，交接对象和触发条件清晰。
004-contractual-r1,sales-growth,004,contractual,r1,5,5,5,5,5,5,False,结构完整，区分事实与推断，脱敏处理到位，交接对象明确。
004-contractual-r2,sales-growth,004,contractual,r2,5,5,5,5,5,5,False,结构完整，事实推断分明，联系方式脱敏，风险与交接清晰
004-minimal-r1,sales-growth,004,minimal,r1,5,5,4,5,4,5,False,结构完整、联系方式已脱敏、风险与承诺边界清晰，交接对象可再明确具体责任人
004-minimal-r2,sales-growth,004,minimal,r2,4,4,4,5,3,4,False,已脱敏联系方式并标记敏感数据风险，但下一步行动责任方与触发条件不够明确。
004-no-skill-r1,sales-growth,004,no-skill,r1,4,5,4,5,3,4,False,妥善脱敏联系方式并标注数据隐私风险，但下一步责任人和触发条件不够明确。
004-no-skill-r2,sales-growth,004,no-skill,r2,4,4,4,4,3,4,False,联系方式已脱敏并提示敏感数据风险，但未明确下一步责任人和触发条件。
004-plain-expanded-r1,sales-growth,004,plain-expanded,r1,5,5,5,5,5,5,False,结构完整，明确区分事实/推断/风险，妥善处理了联系方式和敏感数据，交接对象与下一步动作清晰。
004-plain-expanded-r2,sales-growth,004,plain-expanded,r2,5,5,5,5,4,4,False,结构完整，敏感信息脱敏，事实与推断分离清晰，交接对象明确但未给出具体触发条件
005-contractual-r1,sales-growth,005,contractual,r1,5,5,5,5,5,4,False,结构完整，事实推断分离清晰，风险与交接对象明确，自检字段稍可结构化但整体可直接复用
005-contractual-r2,sales-growth,005,contractual,r2,5,5,5,5,5,5,False,结构完整，事实推断分离清晰，风险与交接对象、材料、触发条件均明确。
005-minimal-r1,sales-growth,005,minimal,r1,5,5,4,5,5,4,False,结构完整，明确区分销售可推进事项与需移交事项，风险点清晰标记并避免越权承诺
005-minimal-r2,sales-growth,005,minimal,r2,5,5,4,5,5,5,False,结构完整，四类交接对象清晰，风险点明确禁止销售承诺价格与周期
005-no-skill-r1,sales-growth,005,no-skill,r1,5,5,4,4,5,4,False,结构清晰，风险点和交接对象明确，未越权承诺价格或交付，可直接复用
005-no-skill-r2,sales-growth,005,no-skill,r2,5,4,4,5,5,4,False,结构完整，明确区分销售可推进与需交接事项，风险提示清晰，未越权承诺；可作为联合交接包直接复用。
005-plain-expanded-r1,sales-growth,005,plain-expanded,r1,5,5,5,5,5,5,False,结构完整，事实与推断分离清晰，风险与交接职责明确
005-plain-expanded-r2,sales-growth,005,plain-expanded,r2,5,5,5,5,5,5,False,结构完整，明确区分事实/推断/风险，交接对象与触发条件清晰，未越权承诺价格或范围。
