run_id,skill,task_id,variant,repeat,structure,risk_control,evidence_quality,output_usability,handoff_clarity,maintenance_consistency,critical_error,notes
001-contractual-r1,finance-contract,001,contractual,r1,5,5,5,5,5,5,False,结构完整、字段清晰，风险与交接方明确标注，无越权承诺。
001-contractual-r2,finance-contract,001,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分已知事实与缺失信息，明确标记风险并拒绝越权承诺，交接对象和材料清晰，结构化输出便于审计
001-minimal-r1,finance-contract,001,minimal,r1,5,5,5,5,5,5,False,完整覆盖风险识别、证据标记、交接流程，明确责任方且未越权承诺
001-minimal-r2,finance-contract,001,minimal,r2,5,5,5,5,5,5,False,完整覆盖风险识别、证据标记、交接流程，明确责任方且未越权承诺
001-no-skill-r1,finance-contract,001,no-skill,r1,5,5,5,5,5,5,False,完整覆盖财务和合同风险，明确区分事实与推断，清晰列出待确认条款且未越权承诺
001-no-skill-r2,finance-contract,001,no-skill,r2,5,5,5,5,5,5,False,完整覆盖财务和合同风险，明确区分事实与推断，清晰列出待确认条款且未越权承诺
001-plain-expanded-r1,finance-contract,001,plain-expanded,r1,5,5,5,5,5,5,False,结构完整，明确区分事实与风险推断，列出具体待确认问题并清晰交接到交付、法务、财务团队，且声明无权批准最终条款。
001-plain-expanded-r2,finance-contract,001,plain-expanded,r2,5,5,5,5,5,5,False,完整覆盖风险识别、证据分类、待确认事项和交接对象，未越权承诺，结构稳定可复用
002-contractual-r1,finance-contract,002,contractual,r1,5,5,5,5,5,5,False,完全符合任务要求，明确拒绝直接承诺，风险标记清晰，交接对象和材料完整，证据与推断区分明确
002-contractual-r2,finance-contract,002,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，明确拒绝承诺，清晰标记风险与缺失信息，交接对象和材料明确，输出可直接用于业务流程
002-minimal-r1,finance-contract,002,minimal,r1,5,5,5,5,5,5,False,完整覆盖风险判断、替代方案和确认问题，明确拒绝未经审批的承诺，交接清晰且可直接用于业务流程
002-minimal-r2,finance-contract,002,minimal,r2,5,5,5,5,5,5,False,完整覆盖风险判断、必须确认问题、替代方案与交接路径，明确拒绝越权承诺
002-no-skill-r1,finance-contract,002,no-skill,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确拒绝直接承诺，清晰标记不确定性，提供可替代方案和必须确认问题，结构稳定可复用
002-no-skill-r2,finance-contract,002,no-skill,r2,5,5,5,5,5,5,False,完整覆盖风险判断、替代方案和确认问题，明确拒绝直接承诺，证据与推断清晰分离，可直接用于业务决策
002-plain-expanded-r1,finance-contract,002,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确拒绝直接承诺，清晰标记风险、事实与推断边界，提供可替代方案，明确交接审批流程和责任方
002-plain-expanded-r2,finance-contract,002,plain-expanded,r2,5,5,5,5,5,5,False,完整覆盖风险判断、替代方案、必确认问题和交接对象，明确拒绝未经确认的付款承诺，证据与推断清晰分离，可直接用于业务决策
003-contractual-r1,finance-contract,003,contractual,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确拒绝未经审批的承诺，清晰区分事实与建议，交接对象和材料明确，字段稳定便于复用
003-contractual-r2,finance-contract,003,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，清晰识别高风险承诺，明确区分事实与缺失信息，提供可操作的交接路径和谈判替代方案，字段结构稳定便于审计
003-minimal-r1,finance-contract,003,minimal,r1,5,5,5,5,5,5,False,完整识别四类风险，明确拒绝直接写入合同，提供审批路径和条件性替代表述，交接对象与触发条件清晰。
003-minimal-r2,finance-contract,003,minimal,r2,5,5,5,5,5,5,False,完整识别高风险让利和无限承诺，明确标记审批要求和不确定性，提供可谈判替代方案且未越权承诺
003-no-skill-r1,finance-contract,003,no-skill,r1,5,5,5,5,5,5,False,完整识别所有高风险点，明确标记未确认信息，清晰交接审批流程，未做任何越权承诺
003-no-skill-r2,finance-contract,003,no-skill,r2,5,5,5,5,5,5,False,完整识别所有高风险点，明确标记未确认信息，清晰交接审批流程，未做任何越权承诺
003-plain-expanded-r1,finance-contract,003,plain-expanded,r1,5,5,5,5,5,5,False,完整识别高风险承诺，明确拒绝直接写入条款，清晰列出审批要求和可谈判替代方案，交接对象和材料明确
003-plain-expanded-r2,finance-contract,003,plain-expanded,r2,5,5,5,5,5,5,False,完整识别高风险承诺，明确拒绝直接写入条款，清晰列出风险、待确认问题、审批要求和可谈判替代方案，交接对象和责任边界明确
004-contractual-r1,finance-contract,004,contractual,r1,5,5,4,4,5,5,False,结构完整、风险与交接清晰，已脱敏，可直接复用
004-contractual-r2,finance-contract,004,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分事实与缺失信息，明确标记高风险事项并列出不得承诺清单，交接对象与责任明确，隐私保护到位，结构化输出便于审计复用
004-minimal-r1,finance-contract,004,minimal,r1,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分事实与推断，明确标记风险并指定审批责任方，隐去个人联系方式，输出可直接用于项目群沟通
004-minimal-r2,finance-contract,004,minimal,r2,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分事实与推断，明确标记风险并要求内部审批，未泄露不必要联系方式，交接清晰可执行
004-no-skill-r1,finance-contract,004,no-skill,r1,5,5,5,5,3,5,False,结构完整且风险标记清晰，但未明确指出需要哪个角色确认付款条件变更
004-no-skill-r2,finance-contract,004,no-skill,r2,5,5,5,5,3,5,False,结构完整且风险标记清晰，但未明确指出需要哪个角色确认付款条件变更
004-plain-expanded-r1,finance-contract,004,plain-expanded,r1,5,5,4,4,5,4,False,结构完整且风险与交接清晰，已隐藏个人联系方式；可直接作为项目群摘要使用。
004-plain-expanded-r2,finance-contract,004,plain-expanded,r2,4,5,4,4,5,4,False,结构完整、风险与交接清晰，但未直接生成可发送项目群的成稿摘要，略偏内部分析口吻。
005-contractual-r1,finance-contract,005,contractual,r1,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分已知事实与缺失信息，明确标记风险并列出交接角色与任务，未承诺任何条款
005-contractual-r2,finance-contract,005,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分事实与风险，明确交接对象和责任边界，未越权承诺
005-minimal-r1,finance-contract,005,minimal,r1,5,5,5,5,5,5,False,完整覆盖任务要求，清晰标记缺失信息与风险，明确交接各角色的具体事项，未承诺任何业务结果
005-minimal-r2,finance-contract,005,minimal,r2,4,5,4,4,4,4,False,结论明确，多角色复核事项分工清晰，风险与待确认问题分离；但未明确交接触发条件和责任方姓名/部门接口人，证据来源未逐条标注。
005-no-skill-r1,finance-contract,005,no-skill,r1,4,4,4,4,3,4,False,覆盖各角色风险点清晰，但未明确交接触发条件和下一步动作责任人
005-no-skill-r2,finance-contract,005,no-skill,r2,5,5,5,5,5,5,False,完整覆盖判断、风险标注、角色交接，明确区分事实与不确定性，可直接用于业务流程
005-plain-expanded-r1,finance-contract,005,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分事实与风险推断，明确标记不确定性，精准交接各角色复核事项，无越权承诺
005-plain-expanded-r2,finance-contract,005,plain-expanded,r2,5,5,4,5,4,4,False,结构完整、风险识别清晰，但交接缺触发条件与材料清单
001-contractual-r1,sales-growth,001,contractual,r1,5,5,5,5,5,5,False,完整覆盖任务要求，事实与推断清晰标记，风险控制到位，交接对象和行为红线明确，输出可直接进入业务流程
001-contractual-r2,sales-growth,001,contractual,r2,5,5,5,5,5,5,False,结构完整、事实推断分离清晰、风险与交接条件明确，且包含自检清单便于复用。
001-minimal-r1,sales-growth,001,minimal,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，清晰标记风险并触发确认，交接对象和材料明确，字段稳定便于复用
001-minimal-r2,sales-growth,001,minimal,r2,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，风险标记清晰，交接对象和红线明确，可直接进入业务流程
001-no-skill-r1,sales-growth,001,no-skill,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，风险标记清晰，交接对象和材料明确，可直接进入业务流程
001-no-skill-r2,sales-growth,001,no-skill,r2,5,4,5,5,4,5,False,结构完整，事实与推断区分清晰；交接缺少触发条件与时限。
001-plain-expanded-r1,sales-growth,001,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，风险标记清晰，交接对象和禁止事项明确
001-plain-expanded-r2,sales-growth,001,plain-expanded,r2,5,5,5,5,5,5,False,覆盖完整，事实与推断分离明确，风险与交接条件清晰，可直接用于销售跟进流程。
002-contractual-r1,sales-growth,002,contractual,r1,5,5,5,5,5,5,False,完整覆盖任务要求，事实推断清晰分离，风险标记准确，交接条件明确，字段结构稳定可复用
002-contractual-r2,sales-growth,002,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，事实与推断清晰分离，风险标记准确，明确拒绝承诺，交接对象和触发条件清晰，字段结构稳定
002-minimal-r1,sales-growth,002,minimal,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，清晰标记风险并触发确认，交接对象和材料明确，字段稳定便于复用
002-minimal-r2,sales-growth,002,minimal,r2,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，清晰标记风险并拒绝盲目承诺，交接对象和待确认问题明确，字段结构稳定
002-no-skill-r1,sales-growth,002,no-skill,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分兴趣与购买意向，清晰标记不确定性，提供可执行的下一步建议和交接路径
002-no-skill-r2,sales-growth,002,no-skill,r2,5,5,4,5,4,4,False,结构完整且谨慎区分兴趣与购买意向，明确列出待确认问题与下一步建议，但未明确指定责任人/交接对象，字段命名可更标准化。
002-plain-expanded-r1,sales-growth,002,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，清晰标记风险并触发确认，交接对象和责任明确，字段稳定便于复用
002-plain-expanded-r2,sales-growth,002,plain-expanded,r2,5,5,5,5,4,5,False,结构完整、事实推断分明，交接触发条件可更明确
003-contractual-r1,sales-growth,003,contractual,r1,5,5,5,5,5,5,False,完整识别高风险承诺并拦截，提供可用替代话术，明确交接对象和触发条件，事实推断清晰分离
003-contractual-r2,sales-growth,003,contractual,r2,5,5,5,5,5,5,False,完整拦截高风险承诺，提供可用替代话术，明确交接对象和确认事项，结构化输出便于审计
003-minimal-r1,sales-growth,003,minimal,r1,5,5,4,5,4,4,False,结构完整、风险识别清晰，交接对象稍欠具体责任人
003-minimal-r2,sales-growth,003,minimal,r2,5,5,5,5,5,5,False,完整识别高风险承诺并拒绝，提供可用替代表述，明确列出需确认问题和交接对象，结构化字段便于复用
003-no-skill-r1,sales-growth,003,no-skill,r1,5,5,5,5,5,5,False,完整识别高风险承诺，提供安全替代表述，明确列出需确认事项和责任方，结构清晰可直接使用
003-no-skill-r2,sales-growth,003,no-skill,r2,5,5,5,5,5,5,False,完整识别高风险承诺，提供安全替代表述，明确列出需确认事项和责任方，结构清晰可直接使用
003-plain-expanded-r1,sales-growth,003,plain-expanded,r1,5,5,4,5,5,5,False,完整覆盖风险识别、安全替代表述与确认问题，字段清晰可复用。
003-plain-expanded-r2,sales-growth,003,plain-expanded,r2,5,5,5,5,5,5,False,完整识别高风险承诺并拒绝，提供安全替代表述，明确列出售前和风控确认清单，结构完整且可直接使用
004-contractual-r1,sales-growth,004,contractual,r1,5,5,5,5,5,5,False,完整覆盖任务要求，事实推断清晰分离，敏感信息已脱敏，风险标记明确，交接对象和材料清晰，结构稳定可复用
004-contractual-r2,sales-growth,004,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，事实推断清晰分离，敏感信息脱敏处理得当，风险标记明确，交接对象和条件清晰，结构稳定可复用
004-minimal-r1,sales-growth,004,minimal,r1,5,5,4,4,4,5,False,结构完整且联系方式已脱敏，风险与交接清晰，仅交接责任人可更具体。
004-minimal-r2,sales-growth,004,minimal,r2,5,5,4,5,5,5,False,结构完整，电话和邮箱均已脱敏，明确风险提示并触发售前与风控交接，未做不当承诺。
004-no-skill-r1,sales-growth,004,no-skill,r1,4,4,5,4,2,4,False,结构完整且风险标记清晰，但缺少明确的下一步行动和责任人交接
004-no-skill-r2,sales-growth,004,no-skill,r2,5,5,5,5,4,5,False,结构完整，敏感信息已脱敏，风险标记清晰，可直接使用；交接对象可更明确（如指定负责人或下一步动作）
004-plain-expanded-r1,sales-growth,004,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖任务要求，正确隐藏敏感信息，清晰区分事实与推断，明确标记风险并指定交接对象
004-plain-expanded-r2,sales-growth,004,plain-expanded,r2,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，正确处理敏感信息，清晰标记风险并指定交接对象
005-contractual-r1,sales-growth,005,contractual,r1,5,5,5,5,5,5,False,完整覆盖任务要求，事实推断清晰分离，风险标记准确，交接对象责任明确，字段结构稳定可复用
005-contractual-r2,sales-growth,005,contractual,r2,5,5,5,5,5,5,False,完整覆盖任务要求，事实推断清晰分离，风险标记准确，交接对象责任明确，字段结构稳定可复用
005-minimal-r1,sales-growth,005,minimal,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分销售可推进事项与必须交接事项，清晰标记风险信号并指定交接对象，字段结构稳定可复用
005-minimal-r2,sales-growth,005,minimal,r2,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分销售可推进事项与必须交接事项，清晰标记所有风险信号并明确交接对象和材料，字段结构稳定可复用
005-no-skill-r1,sales-growth,005,no-skill,r1,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分销售可推进事项与必须交接事项，明确标记不确定性，风险控制到位，交接对象和材料明确，结构稳定可复用
005-no-skill-r2,sales-growth,005,no-skill,r2,4,5,4,4,4,4,False,覆盖四类角色分工清晰，但缺少明确的交接材料清单和触发条件字段
005-plain-expanded-r1,sales-growth,005,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分事实与推断，明确标记风险并指定交接对象和材料，销售行为边界清晰，输出结构化便于复用
005-plain-expanded-r2,sales-growth,005,plain-expanded,r2,5,5,5,5,5,5,False,完整覆盖任务要求，清晰区分事实与推断，明确标记风险并指定交接对象和材料，结构化输出便于复用
