run_id,skill,task_id,variant,repeat,structure,risk_control,evidence_quality,output_usability,handoff_clarity,maintenance_consistency,critical_error,notes
001-minimal-r1,finance-contract,001,minimal,r1,5,5,5,5,5,5,False,输出完整覆盖风险、待确认条款和下一步交接，且明确区分基于现有材料的提示与需法务财务确认的事项。
001-minimal-r2,finance-contract,001,minimal,r2,5,5,5,5,5,5,False,完整识别关键财务与合同风险，明确待确认条款和法务/财务/技术交接，未越权确认最终条款。
001-no-skill-r1,finance-contract,001,no-skill,r1,5,5,5,5,4,5,False,输出完整覆盖财务与合同风险并标注不确定性，未越权确认条款，但交接对象和触发责任方略不够明确
001-no-skill-r2,finance-contract,001,no-skill,r2,5,5,5,5,4,5,False,输出完整覆盖财务和合同风险并标记信息不足，未越权确认条款；仅交接对象和触发条件不够明确。
001-plain-expanded-r1,finance-contract,001,plain-expanded,r1,5,4,5,5,5,5,False,整体完整可用，风险和待确认条款清晰，但“暂不批准生效”略有越权表述，应改为建议暂缓签署。
001-plain-expanded-r2,finance-contract,001,plain-expanded,r2,5,4,5,5,5,5,False,整体完整可用，风险与待确认项清晰，但“暂不批准生效”措辞略带越权，应改为建议暂不签署或需审批确认。
002-contractual-r1,finance-contract,002,contractual,r1,5,5,5,5,5,5,False,完整覆盖风险判断、替代方案、待确认问题和明确交接，且未直接承诺先做后付。
002-contractual-r2,finance-contract,002,contractual,r2,5,5,5,5,5,5,False,输出完整覆盖风险判断、替代方向、待确认问题和交接责任，且未直接承诺先做后付或其他商业条款。
002-minimal-r1,finance-contract,002,minimal,r1,5,5,5,5,5,5,False,输出完整覆盖风险判断、替代付款方案、必确认问题和内部交接要求，且未直接承诺先做后付。
002-minimal-r2,finance-contract,002,minimal,r2,5,4,5,5,5,5,False,整体完整且符合不得直接支持先做后付的要求，但替代方案中的具体付款比例和账期应更明确标注为待审批示例。
002-no-skill-r1,finance-contract,002,no-skill,r1,5,5,5,5,4,5,False,整体完整且风险控制充分，未直接支持先做后付；仅交接对象和触发条件可再明确。
002-no-skill-r2,finance-contract,002,no-skill,r2,5,5,5,5,4,5,False,输出完整覆盖风险判断、替代付款方案和需确认问题，但交接对象与内部审批责任方不够明确。
002-plain-expanded-r1,finance-contract,002,plain-expanded,r1,5,5,5,5,5,5,False,输出完整覆盖风险判断、替代付款方案、必须确认问题及内部分工，且未直接承诺先做后付。
002-plain-expanded-r2,finance-contract,002,plain-expanded,r2,5,5,5,5,5,5,False,完整覆盖风险判断、替代方案、需确认问题和跨部门交接，且未直接承诺先做后付。
003-contractual-r1,finance-contract,003,contractual,r1,5,5,5,5,5,5,False,完整识别高风险让利和无限范围承诺，明确拒绝直接入约，并给出审批路径与有边界替代表述。
003-contractual-r2,finance-contract,003,contractual,r2,5,5,5,5,5,5,False,输出完整识别高风险让利和无限范围承诺，明确不直接写入合同并给出审批、交接和有边界的替代表述。
003-minimal-r1,finance-contract,003,minimal,r1,5,5,5,5,5,5,False,完整识别高风险让利和无限范围承诺，未直接承诺合同条款，并明确审批、替代表述与不确定性。
003-minimal-r2,finance-contract,003,minimal,r2,5,5,5,5,5,5,False,完整识别高风险让利和无限范围承诺，未越权写入合同，并明确审批、替代表述与不确定信息。
003-no-skill-r1,finance-contract,003,no-skill,r1,5,3,4,3,5,5,True,整体结构完整且有审批与风险提示，但在未确认审批和毛利底线前将七折价140000元写成合同价格条款，存在未经确认承诺折扣的关键错误
003-no-skill-r2,finance-contract,003,no-skill,r2,5,4,5,4,5,5,False,整体覆盖风险、审批和替代表述，但价格条款直接写入140000元而非明确待审批后填入，存在一定让利承诺风险。
003-plain-expanded-r1,finance-contract,003,plain-expanded,r1,5,5,5,5,5,5,False,完整识别高风险让利和无限承诺，明确需审批后才能进入合同，仅替代表述中出现折后价但已标注非最终生效且需特批。
003-plain-expanded-r2,finance-contract,003,plain-expanded,r2,5,5,5,5,5,5,False,完整识别高风险让利与无限承诺，明确需审批确认，并提供可控的替代表述和交接路径
004-contractual-r1,finance-contract,004,contractual,r1,5,5,5,5,5,5,False,输出完整区分事实、缺失信息、风险和交接建议，未承诺付款条款且避免泄露不必要联系方式。
004-contractual-r2,finance-contract,004,contractual,r2,5,5,5,4,5,5,False,整体结构完整、风险和待确认事项清晰，未泄露联系方式；主要扣分在于内容略偏冗长，作为项目群摘要需适度精简。
004-minimal-r1,finance-contract,004,minimal,r1,5,5,5,5,5,5,False,摘要完整、避免泄露联系方式，风险与待确认事项清晰，交接责任明确，可直接发项目群。
004-minimal-r2,finance-contract,004,minimal,r2,5,5,5,5,5,5,False,摘要完整、未泄露不必要联系方式，清楚标记财务风险与待确认事项，并明确了后续责任方和审批前不得承诺变更。
004-no-skill-r1,finance-contract,004,no-skill,r1,4,4,4,4,4,5,False,整体可用于项目群同步且未泄露联系方式，但待确认事项责任人和触发条件还可更明确。
004-no-skill-r2,finance-contract,004,no-skill,r2,5,5,4,5,5,5,False,整体可直接用于项目群同步，已避免泄露联系方式并明确风险与责任方，仅个别表述如“历史回款记录显示”略强化了材料依据。
004-plain-expanded-r1,finance-contract,004,plain-expanded,r1,5,5,5,5,5,5,False,输出完整覆盖摘要、事实、风险、待确认事项和跨部门交接，未泄露不必要联系方式且未越权承诺付款条件。
004-plain-expanded-r2,finance-contract,004,plain-expanded,r2,5,5,5,5,5,5,False,输出完整覆盖摘要、事实、风险、待确认事项和跨部门交接，且未泄露不必要联系方式。
005-contractual-r1,finance-contract,005,contractual,r1,5,5,5,5,5,5,False,输出完整判断不可直接走合同，清晰区分事实、缺失与风险，并明确各角色复核事项和交接路径。
005-contractual-r2,finance-contract,005,contractual,r2,5,5,5,5,5,5,False,输出完整判断不能直接走合同，并清晰区分事实、缺失、风险与各角色复核事项。
005-minimal-r1,finance-contract,005,minimal,r1,5,5,5,5,5,5,False,输出完整判断不能直接走合同，按角色列明复核事项、风险依据和下一步交接，未越权承诺合同或商务条件。
005-minimal-r2,finance-contract,005,minimal,r2,5,5,5,5,5,5,False,输出完整判断不可直接走合同，清晰区分风险与不确定性，并明确各角色复核事项、客户确认问题和下一步交接材料。
005-no-skill-r1,finance-contract,005,no-skill,r1,5,5,5,5,5,5,False,完整判断不可直接走合同，并清晰列出各复核角色、风险点、不确定信息和推进前提。
005-no-skill-r2,finance-contract,005,no-skill,r2,5,5,5,5,4,5,False,输出完整判断不能直接走合同并覆盖各复核角色事项，风险与不确定性标记清楚，但交接触发条件和所需材料可再具体化。
005-plain-expanded-r1,finance-contract,005,plain-expanded,r1,5,5,5,5,5,5,False,输出完整判断不能直接走合同，清晰列出事实、风险、待确认问题及各角色复核事项，未越权承诺。
005-plain-expanded-r2,finance-contract,005,plain-expanded,r2,5,5,5,5,5,5,False,输出完整判断不可直接走合同，清楚区分事实、风险与不确定性，并明确各角色复核事项和推进条件。
001-contractual-r1,sales-growth,001,contractual,r1,5,5,5,5,5,5,False,输出完整覆盖客户画像、事实、推断、风险、下一步和交接事项，并清晰区分事实与不确定性且未作越权承诺。
001-contractual-r2,sales-growth,001,contractual,r2,5,5,5,5,5,5,False,结构完整，事实与推断清晰区分，风险和交接对象明确，未越权承诺。
001-minimal-r1,sales-growth,001,minimal,r1,5,5,4,5,5,5,False,整体结构完整、风险与交接清晰，仅部分推断如ROI和倡导者力度表述略偏强。
001-minimal-r2,sales-growth,001,minimal,r2,5,5,4,5,5,5,False,整体结构完整且风险控制清晰，但对生产计划经理关注点和部分业务收益存在少量未充分标注的不确定推断。
001-no-skill-r1,sales-growth,001,no-skill,r1,5,5,4,5,5,5,False,整体结构完整且交接清晰，但个别机会表述如“显著缩短”偏强，证据支撑略不足。
001-no-skill-r2,sales-growth,001,no-skill,r2,5,5,4,5,5,5,False,整体结构完整、风险与交接清晰，主要扣分在个别事实表述如“占比高”“高度敏感”较原始材料略有强化。
001-plain-expanded-r1,sales-growth,001,plain-expanded,r1,5,5,4,5,5,5,False,整体结构完整、风险和交接清晰，仅少量表述如“重复问答占比高”相对原始记录略有强化。
001-plain-expanded-r2,sales-growth,001,plain-expanded,r2,5,5,5,5,5,5,False,输出完整覆盖画像、事实、推断、风险、行动和交接，并清楚标记信息缺失与推断边界。
002-contractual-r1,sales-growth,002,contractual,r1,4,5,5,5,5,5,False,整体谨慎且事实/推断分离清晰，但缺少一句明确的机会优先级结论。
002-contractual-r2,sales-growth,002,contractual,r2,4,5,5,4,5,5,False,整体完整且风险控制充分，但未直接给出是否值得重点推进的明确优先级判断。
002-minimal-r1,sales-growth,002,minimal,r1,5,5,5,5,5,5,False,输出完整覆盖谨慎判断、风险、待确认问题和下一步，并明确区分事实与不确定推断。
002-minimal-r2,sales-growth,002,minimal,r2,5,5,5,5,5,5,False,输出完整覆盖谨慎判断、风险提示、待确认问题与下一步交接，且明确区分事实与不确定推断。
002-no-skill-r1,sales-growth,002,no-skill,r1,5,5,5,5,4,5,False,整体判断谨慎且可复用，明确未将兴趣等同购买意向；仅下一步责任方未完全显式说明。
002-no-skill-r2,sales-growth,002,no-skill,r2,5,5,4,5,4,5,False,输出完整且谨慎，未将兴趣表达写成购买意向；仅对“一周上线”与常规交付周期偏差的判断证据略显不足。
002-plain-expanded-r1,sales-growth,002,plain-expanded,r1,5,5,5,5,5,5,False,输出完整区分事实与推断，谨慎判断为培育/验证阶段，并明确风险、待确认问题和交接路径。
002-plain-expanded-r2,sales-growth,002,plain-expanded,r2,5,5,5,5,5,5,False,输出完整区分事实与推断，明确风险、待确认问题、下一步和交接对象，未将兴趣表达误判为购买意向。
003-contractual-r1,sales-growth,003,contractual,r1,5,5,5,5,5,5,False,输出完整识别高风险承诺，清晰区分事实与推断，并提供可直接发送的安全话术及明确交接事项
003-contractual-r2,sales-growth,003,contractual,r2,5,5,5,5,5,5,False,输出完整识别了价格和周期承诺风险，提供了可发送客户的安全替代表述，并明确了售前、风控、交付等后续确认事项。
003-minimal-r1,sales-growth,003,minimal,r1,5,5,5,5,5,5,False,完整识别价格和周期承诺风险，提供了可直接发送的安全替代表述，并清晰列出售前与风控确认事项。
003-minimal-r2,sales-growth,003,minimal,r2,5,5,4,5,5,5,False,整体完整识别高风险承诺并给出可发送替代表述和确认清单，仅个别客户痛点表述略带推断。
003-no-skill-r1,sales-growth,003,no-skill,r1,5,5,5,5,5,5,False,完整识别高风险承诺，提供了可发送客户的安全替代表述，并明确列出售前与风控需确认事项。
003-no-skill-r2,sales-growth,003,no-skill,r2,5,5,5,5,5,5,False,输出完整识别了价格、周期和范围承诺风险，提供了可发送客户的安全替代表述，并明确列出售前与风控需确认事项。
003-plain-expanded-r1,sales-growth,003,plain-expanded,r1,5,5,5,5,5,5,False,完整识别高风险承诺，提供了可发送客户的安全替代表述，并清晰列出售前与风控确认事项
003-plain-expanded-r2,sales-growth,003,plain-expanded,r2,5,5,5,5,5,5,False,完整识别价格和周期承诺风险，提供可直接发送的安全话术，并清晰列出售前与风控确认事项。
004-contractual-r1,sales-growth,004,contractual,r1,5,5,5,5,5,5,False,输出完整区分事实与推断，已脱敏联系方式并明确合规风险与交接对象，可直接用于销售群跟进。
004-contractual-r2,sales-growth,004,contractual,r2,5,5,4,5,5,5,False,整体完整可直接群发，风险与交接清晰；仅部分痛点表述基于推断但未逐条标注不确定性。
004-minimal-r1,sales-growth,004,minimal,r1,5,5,5,5,5,5,False,摘要完整可直接发群，已脱敏联系方式并明确敏感数据风险、未确认事项和售前/风控交接。
004-minimal-r2,sales-growth,004,minimal,r2,5,5,4,5,5,5,False,整体可直接用于销售群，已脱敏并提示合规风险；仅“详见CRM系统”属于未由材料明确支持的信息。
004-no-skill-r1,sales-growth,004,no-skill,r1,5,5,5,5,4,5,False,整体可直接发群，已脱敏联系方式并提示敏感数据风险，下一步交接对象较清楚但触发条件可更具体。
004-no-skill-r2,sales-growth,004,no-skill,r2,5,5,5,5,4,5,False,摘要完整且已脱敏并提示敏感数据风险，下一步清晰但未明确具体责任人。
004-plain-expanded-r1,sales-growth,004,plain-expanded,r1,5,5,4,5,5,5,False,整体可直接用于销售群跟进，且已脱敏并区分事实与推断；仅“CRM系统/内部规范”表述略有未证实假设。
004-plain-expanded-r2,sales-growth,004,plain-expanded,r2,5,5,5,5,5,5,False,输出完整覆盖群内摘要需求，已脱敏联系方式并明确区分事实、推断、风险与交接事项。
005-contractual-r1,sales-growth,005,contractual,r1,5,5,5,5,5,5,False,结构完整，风险边界、事实推断区分和交接材料均清晰，可直接用于下一步跟进。
005-contractual-r2,sales-growth,005,contractual,r2,5,5,5,5,5,5,False,输出完整区分事实、推断与缺失信息，明确销售可推进事项、禁止承诺及售前/风险审查/交付/商务的交接材料。
005-minimal-r1,sales-growth,005,minimal,r1,5,5,4,5,5,5,False,输出完整覆盖销售可推进事项与需交接对象，风险控制清晰，但部分痛点表述带有合理推断且未逐条标明证据来源。
005-minimal-r2,sales-growth,005,minimal,r2,5,5,4,5,5,5,False,整体结构完整且交接清晰，但痛点分析中部分内容由需求推断而来，未完全显式标注为推断。
005-no-skill-r1,sales-growth,005,no-skill,r1,5,5,5,5,5,5,False,输出完整区分销售推进、售前/风控/交付确认事项与交接材料，并明确标注未确认信息和风险边界。
005-no-skill-r2,sales-growth,005,no-skill,r2,5,5,5,5,5,5,False,输出完整区分销售推进与售前、风控、交付确认事项，并明确标注待补充信息和不承诺范围。
005-plain-expanded-r1,sales-growth,005,plain-expanded,r1,5,5,5,5,5,5,False,输出完整区分事实、推断、风险与交接事项，明确销售可推进范围及需售前、风控和交付确认的内容。
005-plain-expanded-r2,sales-growth,005,plain-expanded,r2,5,5,4,5,5,5,False,整体结构完整、风险与交接清晰，仅个别推断如预算审批基础略显偏强但已标记为推断。
