run_id,skill,task_id,variant,repeat,structure,risk_control,evidence_quality,output_usability,handoff_clarity,maintenance_consistency,critical_error,notes
002-minimal-r1,code-review-pro,002,minimal,r1,4,2,2,3,3,4,True,主要扣分原因是将“数据库无关/不是数据库损坏”作为确定事实输出，超出了现有堆栈证据可支持的范围。
002-minimal-r2,code-review-pro,002,minimal,r2,5,5,4,5,4,5,False,整体完整且未武断归因数据库损坏，但部分可能原因与当前 IndexError 证据匹配度不够精确，交接责任方也未明确。
002-no-skill-r1,code-review-pro,002,no-skill,r1,5,5,5,5,4,5,False,输出避免武断判断数据库损坏，清楚区分证据、可能原因和排查步骤，但交接责任方未明确指定。
002-no-skill-r2,code-review-pro,002,no-skill,r2,5,4,4,5,4,5,False,整体完整可用，但结论“不是数据库损坏”略绝对，最好表述为现有证据不支持数据库损坏。
002-plain-expanded-r1,code-review-pro,002,plain-expanded,r1,5,5,5,5,5,5,False,输出明确避免武断判断数据库损坏，区分证据与推断，并给出可执行排查步骤和交接对象。
002-plain-expanded-r2,code-review-pro,002,plain-expanded,r2,5,5,4,5,5,5,False,整体满足要求，主要扣分在于将“JSON解析阶段”等少量推断表述得略像事实。
003-contractual-r1,code-review-pro,003,contractual,r1,4,5,5,4,4,5,False,整体准确识别并拒绝吞错修法，但更安全的错误处理实现建议略不具体，交接材料和触发条件可再明确。
003-contractual-r2,code-review-pro,003,contractual,r2,5,5,5,5,5,5,False,输出明确拒绝吞错修法，充分说明财务对账场景风险，并给出可执行的测试与交接建议。
003-minimal-r1,code-review-pro,003,minimal,r1,5,5,5,5,4,5,False,输出完整识别吞错和静默失败风险并明确不认可修法，建议和测试方向可直接用于 review，仅交接责任方略不够明确。
003-minimal-r2,code-review-pro,003,minimal,r2,5,5,3,4,4,4,False,整体符合预期并明确不认可吞错方案，但存在将 Exception 误称会捕获 KeyboardInterrupt/SystemExit、示例异常类型未说明为假设等证据严谨性问题。
003-no-skill-r1,code-review-pro,003,no-skill,r1,5,5,4,4,4,5,False,整体符合预期，明确拒绝吞错修法并给出风险与测试建议；主要扣分在示例代码依赖类型未说明且交接责任方不够明确。
003-no-skill-r2,code-review-pro,003,no-skill,r2,4,4,4,3,3,4,False,总体识别了吞错和财务对账风险并拒绝修法，但示例代码存在未定义/非法异常写法，交接对象和落地细节不够清晰。
003-plain-expanded-r1,code-review-pro,003,plain-expanded,r1,5,5,4,5,5,5,False,整体完整且明确拒绝吞错方案，但个别合规表述略带推断，证据标记可再严谨。
003-plain-expanded-r2,code-review-pro,003,plain-expanded,r2,5,5,5,5,5,5,False,输出完整识别了吞错和静默失败风险，明确不认可修法，并给出可执行的修复、测试和交接建议。
004-contractual-r1,code-review-pro,004,contractual,r1,5,2,3,3,5,3,True,主要问题是复述了完整密钥且自检声明与实际输出不一致，虽覆盖了阻断合并、轮换、环境变量和扫描建议。
004-contractual-r2,code-review-pro,004,contractual,r2,5,5,4,5,5,5,False,整体完整且可直接用于阻断合并，主要扣分在于少量影响描述和生产密钥判断略偏确定化。
004-minimal-r1,code-review-pro,004,minimal,r1,5,4,2,4,4,5,True,主要问题是将密钥“有效”和具体 Stripe 来源写成事实，缺少对未验证推断的标记。
004-minimal-r2,code-review-pro,004,minimal,r2,5,5,4,5,4,5,False,整体满足阻断合并、轮换密钥、环境变量和扫描建议要求，主要扣分在部分推断如密钥归属和生产级别未充分标记不确定性，且交接责任方不够明确。
004-no-skill-r1,code-review-pro,004,no-skill,r1,5,5,5,5,4,5,False,输出完整识别密钥泄露风险且未复述完整密钥，建议可直接用于阻断合并，但交接责任方和触发条件略不够明确。
004-no-skill-r2,code-review-pro,004,no-skill,r2,5,5,5,5,4,5,False,输出完整识别密钥泄露风险且未复述完整密钥，建议可直接用于阻断合并和整改，但交接责任方略不明确
004-plain-expanded-r1,code-review-pro,004,plain-expanded,r1,5,5,4,5,5,5,False,整体满足阻断合并、轮换、环境变量和扫描测试建议，但将密钥有效性表述为完全确定略有不确定性标记不足。
004-plain-expanded-r2,code-review-pro,004,plain-expanded,r2,5,5,4,5,5,5,False,整体完整可用，已阻断合并并给出轮换、环境变量和扫描建议；少量影响描述属于推断但基本以风险形式表达。
005-contractual-r1,code-review-pro,005,contractual,r1,5,5,4,5,5,5,False,整体完整可用，风险与交接清晰，但少量合规结论和“全部用户”等影响范围表述略偏确定。
005-contractual-r2,code-review-pro,005,contractual,r2,5,5,4,5,5,5,False,输出完整覆盖权限、隐私、审计、测试与交接要求，但个别影响判断如合规违规范围略偏推断。
005-minimal-r1,code-review-pro,005,minimal,r1,5,5,4,5,5,5,False,整体覆盖权限、隐私、审计、测试和交接要求，但个别表述如“任何认证用户”“无脱敏机制”带有一定推断成分。
005-minimal-r2,code-review-pro,005,minimal,r2,5,5,4,5,5,5,False,整体完整可用，覆盖权限、隐私、审计、测试和交接，但个别影响表述如“全部用户”“任何登录用户”略带推断色彩。
005-no-skill-r1,code-review-pro,005,no-skill,r1,5,5,4,5,5,5,False,整体完整可用，权限、隐私、审计和测试风险及交接对象明确，仅“合规要求”表述略显概括。
005-no-skill-r2,code-review-pro,005,no-skill,r2,5,5,4,5,5,5,False,整体完整可用，权限、隐私、审计、测试风险和责任人明确；少量风险表述略偏推断但未构成关键错误。
005-plain-expanded-r1,code-review-pro,005,plain-expanded,r1,5,5,4,5,5,5,False,整体完整可用，权限、隐私、审计、测试和交接均覆盖，但部分如 CSRF/GDPR 影响存在一定推断成分。
005-plain-expanded-r2,code-review-pro,005,plain-expanded,r2,5,5,3,4,5,5,True,整体覆盖权限、隐私、审计、测试和交接要求，但将未提供的 API 路径和部分合规结论写成事实。
001-contractual-r1,finance-contract,001,contractual,r1,5,5,5,5,5,5,False,输出完整覆盖风险、待确认条款和交接建议，且未直接确认最终商务或合同条款。
001-contractual-r2,finance-contract,001,contractual,r2,5,5,4,5,5,5,False,整体完整可用且未越权承诺，但个别新增风险项如培训通过标准表述略有推断成分。
001-minimal-r1,finance-contract,001,minimal,r1,5,5,5,5,5,5,False,输出完整识别合同与财务风险，明确待确认条款和交接对象，且未替客户或公司确认最终条款。
001-minimal-r2,finance-contract,001,minimal,r2,5,5,4,5,4,5,False,整体完整可用且未越权确认条款，主要扣分在部分新增风险基于草案缺失推断但未充分标注证据边界，交接责任可更具体。
001-no-skill-r1,finance-contract,001,no-skill,r1,4,3,2,3,2,4,True,整体覆盖了主要风险和待确认条款，但将“第三方接口费不含”这一未确认事项写成事实，且缺少明确交接对象和下一步确认机制。
001-no-skill-r2,finance-contract,001,no-skill,r2,5,5,4,5,4,5,False,整体完整可用且未直接确认条款，主要扣分在部分新增风险点基于草案未提供信息的推断，以及交接责任方不够明确。
001-plain-expanded-r1,finance-contract,001,plain-expanded,r1,5,5,5,5,5,5,False,输出完整覆盖财务与合同风险、待确认条款和交接对象，且未替客户或公司确认最终条款。
001-plain-expanded-r2,finance-contract,001,plain-expanded,r2,5,5,3,4,5,5,True,整体结构和风险提示完整，但将“首期120000元”推断为“固定总价”并列为已知事实。
002-contractual-r1,finance-contract,002,contractual,r1,4,5,5,4,5,5,False,整体风险控制和交接清晰，但可替代付款方案不够具体，且缺少可直接发送给客户的回复话术。
002-contractual-r2,finance-contract,002,contractual,r2,5,5,5,5,5,5,False,输出完整识别信用、范围、成本缺失风险，未直接承诺先做后付，并给出替代方案与明确交接。
002-minimal-r1,finance-contract,002,minimal,r1,5,5,4,5,4,5,False,整体满足风险判断、替代方案和确认问题要求，但个别表述如“无历史合作记录”属于未充分标注依据的推断，交接责任方也不够明确。
002-minimal-r2,finance-contract,002,minimal,r2,5,5,5,4,4,5,False,整体符合要求，清楚拒绝直接先做后付并给出风险、替代方案和确认问题，但缺少可直接发送给客户的完整话术及更明确的交接责任方。
002-no-skill-r1,finance-contract,002,no-skill,r1,5,5,5,4,4,5,False,输出完整覆盖风险、替代方案和确认问题，未直接承诺先做后付，但下一步责任方和对外回复话术可再明确。
002-no-skill-r2,finance-contract,002,no-skill,r2,5,5,5,5,4,5,False,输出完整覆盖风险判断、替代付款方案和必须确认问题，未直接承诺先做后付，仅交接责任方表述略不够明确。
002-plain-expanded-r1,finance-contract,002,plain-expanded,r1,5,5,5,5,5,5,False,输出完整覆盖风险判断、替代方案、确认问题和审批交接，未直接承诺先做后付。
002-plain-expanded-r2,finance-contract,002,plain-expanded,r2,5,5,4,5,5,5,False,整体完整可用且风险控制充分，但个别风险表述将可能发生的第三方成本略写得偏确定。
003-contractual-r1,finance-contract,003,contractual,r1,5,5,4,5,5,5,False,整体完整识别高风险并拒绝直接入合同，少量替代表述参数和权限判断带有未验证假设。
003-contractual-r2,finance-contract,003,contractual,r2,5,5,4,5,5,5,False,整体完整识别风险并拒绝直接承诺，交接和替代表述清晰，但个别审批阈值和权限表述略有未明来源的推断。
003-minimal-r1,finance-contract,003,minimal,r1,5,5,3,4,5,5,True,整体识别了高风险并拒绝直接承诺，但将未提供依据的“超过50000元需管理层批准”等审批规则写成事实。
003-minimal-r2,finance-contract,003,minimal,r2,5,5,5,5,5,5,False,输出完整识别高风险让利和无限承诺，未直接写入合同，并明确审批与替代表述。
003-no-skill-r1,finance-contract,003,no-skill,r1,5,4,4,4,5,5,False,整体识别了高风险并要求审批，但替代表述中直接给出5%折扣、付款期限和具体SLA等未确认数值，需标记为示例或待审批参数。
003-no-skill-r2,finance-contract,003,no-skill,r2,5,5,4,5,5,5,False,整体完整识别风险并要求审批，主要扣分在示例毛利率30%虽有标注但仍可能被误读为已确认底线。
003-plain-expanded-r1,finance-contract,003,plain-expanded,r1,5,5,4,5,5,5,False,整体完整且风险控制到位，但部分审批层级和替代表述中的具体数值缺少材料依据。
003-plain-expanded-r2,finance-contract,003,plain-expanded,r2,5,5,5,5,5,5,False,完整识别高风险让利和无限责任承诺，明确要求审批并给出可谈判替代表述。
004-contractual-r1,finance-contract,004,contractual,r1,5,5,3,4,5,5,True,整体结构和风险交接较完整，但将“合同尚未签署、需求已收集”等未给定信息写成事实，存在证据越界。
004-contractual-r2,finance-contract,004,contractual,r2,5,5,5,5,5,5,False,输出结构完整、已脱敏并明确标记付款风险、待确认事项和财务法务交接责任。
004-minimal-r1,finance-contract,004,minimal,r1,5,5,4,5,5,5,False,整体完整可用且风险控制到位，但客户联系人表述略不准确，部分内部信息与事实/推断边界可更清晰。
004-minimal-r2,finance-contract,004,minimal,r2,5,4,4,5,4,4,False,整体可直接用于项目群，但“付款条件”表述略易被理解为已确认条款，交接对象和审批触发条件还可更明确。
004-no-skill-r1,finance-contract,004,no-skill,r1,4,2,2,3,3,4,True,将客户提出的首付款延后要求表述为已确定的付款安排，存在未经确认承诺付款条件的风险，且缺少明确审批/交接责任方。
004-no-skill-r2,finance-contract,004,no-skill,r2,4,4,4,4,3,4,False,摘要基本完整且未泄露联系方式，但后续行动缺少明确责任人和确认触发条件，且“确保季度目标不受影响”表述略有过度承诺倾向。
004-plain-expanded-r1,finance-contract,004,plain-expanded,r1,5,5,5,5,4,5,False,整体完整可用，已避免泄露联系方式并标明风险与待确认事项；交接触发条件可再明确。
004-plain-expanded-r2,finance-contract,004,plain-expanded,r2,5,5,4,5,4,5,False,摘要结构完整且未泄露联系方式，风险和待确认事项清楚，但事实与风险推断的标记还可更明确。
005-contractual-r1,finance-contract,005,contractual,r1,5,5,5,5,5,5,False,输出完整判断不能直接走合同，清晰区分已知事实、缺失信息、风险与各角色复核事项，交接和触发条件明确。
005-contractual-r2,finance-contract,005,contractual,r2,5,5,5,5,5,5,False,输出完整判断不能直接走合同，清晰区分事实、缺失信息和风险，并明确列出各角色复核事项与下一步。
005-minimal-r1,finance-contract,005,minimal,r1,5,5,5,5,5,5,False,输出完整判断暂不宜直接走合同，并按售前、交付、财务、法务/风险明确列出复核事项和下一步确认机制。
005-minimal-r2,finance-contract,005,minimal,r2,5,5,5,5,5,5,False,输出完整判断不能直接走合同，并清晰列出各复核角色、风险事项和下一步交接。
005-no-skill-r1,finance-contract,005,no-skill,r1,4,4,4,4,3,4,False,输出明确不能直接走合同并覆盖主要复核角色，但各角色需复核事项较笼统，缺少明确交接材料、责任边界和触发条件。
005-no-skill-r2,finance-contract,005,no-skill,r2,4,5,4,4,4,5,False,结论明确且覆盖主要复核角色和事项，但交接材料、触发条件及事实/推断标记还可更清晰。
005-plain-expanded-r1,finance-contract,005,plain-expanded,r1,5,5,4,5,5,5,False,整体完整可用，风险与复核角色清晰；仅有少量表述将客户要求近似写成既定报价事实。
005-plain-expanded-r2,finance-contract,005,plain-expanded,r2,5,5,4,5,4,5,False,整体完整可用，风险识别和复核角色清晰，但个别缺口如付款节点属于基于材料缺失的推断，且最终交接中风险审查角色略不够突出。
001-contractual-r1,sales-growth,001,contractual,r1,5,4,4,5,5,5,False,整体结构完整且可直接复用，事实与推断基本分离；少量机会表述略偏确定，下一步时间建议需客户确认。
001-contractual-r2,sales-growth,001,contractual,r2,5,5,4,5,5,5,False,整体结构完整且风险控制较好，但将参会角色表述为关键决策人存在一定事实外推。
001-minimal-r1,sales-growth,001,minimal,r1,5,4,4,5,4,5,False,整体结构完整且可直接复用，但交接事项未明确责任方，少量事实表述略带推断色彩。
001-minimal-r2,sales-growth,001,minimal,r2,5,5,3,4,5,5,True,整体结构完整且可用，但将“新员工依赖老员工带教”等未提供信息写入明确事实，存在推断事实化问题
001-no-skill-r1,sales-growth,001,no-skill,r1,5,4,3,4,4,5,True,整体结构完整且可用，但将参会角色写成“决策角色”等内容存在把推断当事实的问题。
001-no-skill-r2,sales-growth,001,no-skill,r2,5,4,2,4,3,4,True,整体结构完整且可用，但将“中大型客户”“依赖老员工口口相传”“效率损耗明显”等未明确材料支持的推断写成事实。
001-plain-expanded-r1,sales-growth,001,plain-expanded,r1,5,5,4,5,4,5,False,整体结构完整且风险控制充分，但个别判断如“尚未进入采购决策”未明确标注为推断，交接触发条件可更清晰。
001-plain-expanded-r2,sales-growth,001,plain-expanded,r2,5,5,4,5,5,5,False,整体结构完整且可直接用于跟进，主要扣分在客户画像中少量决策模式判断未明确标注为推断。
002-contractual-r1,sales-growth,002,contractual,r1,5,5,4,5,5,5,False,整体完整谨慎且可复用，但个别画像判断如客户规模和行业趋势带有轻微未证实推断。
002-contractual-r2,sales-growth,002,contractual,r2,5,5,4,5,5,5,False,整体完整谨慎且可直接使用，仅个别处将“一周上线”询问表述为客户期望，事实与推断边界略有混杂。
002-minimal-r1,sales-growth,002,minimal,r1,5,5,3,4,4,5,True,整体判断谨慎且结构完整，但风险声明中出现未提供的“0.5小时接触”事实，属于无依据信息。
002-minimal-r2,sales-growth,002,minimal,r2,5,5,5,5,4,5,False,输出谨慎区分兴趣与购买意向，风险和待确认问题充分，但下一步责任方可再明确。
002-no-skill-r1,sales-growth,002,no-skill,r1,5,4,4,5,4,5,False,整体满足谨慎判断、待确认问题和下一步建议，但对“一周上线”反推出客户认知不足略显武断。
002-no-skill-r2,sales-growth,002,no-skill,r2,5,5,5,5,4,5,False,整体谨慎且可直接复用，主要不足是下一步交接责任方和触发人工确认条件不够明确。
002-plain-expanded-r1,sales-growth,002,plain-expanded,r1,5,5,4,5,4,5,False,整体谨慎且可用，但将客户曾询问“一周上线”表述为时间期望略有事实与推断边界不够严谨。
002-plain-expanded-r2,sales-growth,002,plain-expanded,r2,5,5,5,5,4,5,False,整体判断谨慎且未夸大购买意向，待确认问题和下一步清晰，但交接责任方可再明确。
003-contractual-r1,sales-growth,003,contractual,r1,5,4,4,4,5,5,True,整体完整且有效规避价格和周期承诺，但客户可发送话术中加入“成熟案例”等未提供依据的事实性表述，且部分痛点机会为推断。
003-contractual-r2,sales-growth,003,contractual,r2,5,5,5,4,5,5,False,整体完整识别并规避了价格和周期承诺风险，但输出偏分析型，客户可直接发送的话术仍需少量提炼。
003-minimal-r1,sales-growth,003,minimal,r1,5,5,4,5,4,5,False,整体完整可用且避免了承诺，但个别风险原因将系统集成表述得略像既定事实，交接触发条件也可更明确。
003-minimal-r2,sales-growth,003,minimal,r2,5,5,3,4,4,5,True,整体满足风险承诺规避和替代表述要求，但将未提供的客户痛点推断写成事实。
003-no-skill-r1,sales-growth,003,no-skill,r1,5,5,4,5,5,5,True,整体满足不承诺价格和周期的要求，但“拥有类似项目的成功经验”属于未由材料支持的事实性表述。
003-no-skill-r2,sales-growth,003,no-skill,r2,5,5,5,5,5,5,False,输出未承诺价格或周期，提供了可发送客户的安全表述，并清晰列出售前和风控需确认事项。
003-plain-expanded-r1,sales-growth,003,plain-expanded,r1,5,5,4,5,5,5,False,整体完整识别并规避了价格、范围和上线时间承诺风险，仅少量表述如类似项目经验缺少证据支撑。
003-plain-expanded-r2,sales-growth,003,plain-expanded,r2,5,5,4,5,4,5,False,整体满足风险承诺规避和替代表述要求，但客户话术中“类似项目经验”和“高质量交付”略有未证实表述，交接触发条件可再明确。
004-contractual-r1,sales-growth,004,contractual,r1,5,5,3,4,5,5,True,整体结构和风险控制较好，但将“初次接触”“售后维修业务量大”“知识分散”等未提供信息作为事实或痛点呈现，存在推断写成事实的问题。
004-contractual-r2,sales-growth,004,contractual,r2,5,5,5,5,5,5,False,输出完整区分事实与推断，未泄露电话邮箱，风险和交接动作清晰，可直接用于销售群同步。
004-minimal-r1,sales-growth,004,minimal,r1,5,5,4,5,4,5,False,整体可直接用于销售群且已脱敏，但个别痛点属于合理推断，未明确标记为推断。
004-minimal-r2,sales-growth,004,minimal,r2,5,4,2,4,4,5,True,整体摘要可用且已脱敏，但将“客户期望快速见效/交付周期紧张”等未提供信息写成事实性风险。
004-no-skill-r1,sales-growth,004,no-skill,r1,5,5,5,5,4,5,False,摘要完整且已脱敏联系方式并提示敏感维修数据风险，下一步明确但责任方可再具体。
004-no-skill-r2,sales-growth,004,no-skill,r2,5,4,4,5,4,5,False,摘要结构完整且已脱敏联系方式，但后续建议中的责任方和合规确认触发条件还可更明确。
004-plain-expanded-r1,sales-growth,004,plain-expanded,r1,5,5,4,5,5,5,False,整体可直接用于销售群跟进，已脱敏并标记合规风险；仅有少量如预算未明确、探索阶段等内容更适合标为推断或待确认。
004-plain-expanded-r2,sales-growth,004,plain-expanded,r2,5,5,3,4,3,5,True,整体结构完整且已脱敏联系方式，但新增“中大型企业”和将客户联系人误写为销售经理等未证实信息，存在将推断写成事实的问题。
005-contractual-r1,sales-growth,005,contractual,r1,5,5,4,5,4,5,False,整体完整可用且风险控制清晰，主要扣分在部分痛点表述略偏确定化、交接材料可再具体化为可直接转交的清单。
005-contractual-r2,sales-growth,005,contractual,r2,5,5,4,5,5,5,False,整体结构完整、风险和交接清晰，但客户画像中将管理层列为关键决策人、三级架构等有轻微推断事实化。
005-minimal-r1,sales-growth,005,minimal,r1,5,4,3,4,5,5,True,整体结构和交接较完整，但将“管理层主导决策链”“三级组织架构”等推断写成事实，并加入了未经确认的客户签署材料要求。
005-minimal-r2,sales-growth,005,minimal,r2,5,5,4,5,5,5,False,输出完整覆盖销售可推进事项、需交接对象和风险禁承诺项，仅证据来源与不确定性标注可再更明确。
005-no-skill-r1,sales-growth,005,no-skill,r1,4,4,4,4,4,4,False,整体覆盖销售、售前、风控和交付分工，但交接材料不够模板化，且付款节点和试点周期等事项未明确要求销售不得承诺、需内部确认。
005-no-skill-r2,sales-growth,005,no-skill,r2,5,4,5,5,5,5,False,整体结构完整且交接清晰，但销售提供首轮报价的表述应更明确需经内部报价和风险审查确认后再对外发送。
005-plain-expanded-r1,sales-growth,005,plain-expanded,r1,5,5,4,5,5,5,False,整体结构完整、风险边界清楚且交接对象明确，少量风险判断带有推断性质但未造成关键错误。
005-plain-expanded-r2,sales-growth,005,plain-expanded,r2,5,5,4,5,5,5,False,整体结构完整且交接清晰，主要扣分在少量角色和时间敏感性判断属于推断但未完全显式标记。
