run_id,skill,task_id,variant,repeat,structure,risk_control,evidence_quality,output_usability,handoff_clarity,maintenance_consistency,critical_error,notes
003-contractual-r1,code-review-pro,003,contractual,r1,5,5,5,5,5,5,False,明确拒绝静默吞错修法，区分事实与不确定性，给出测试与交接建议，结构完整。
003-contractual-r2,code-review-pro,003,contractual,r2,5,5,5,5,5,5,False,完整识别静默失败风险，明确拒绝认可，区分事实与推断，交接清晰，结构稳定
003-minimal-r1,code-review-pro,003,minimal,r1,5,5,5,5,4,5,False,完整识别吞异常风险并拒绝该修法，建议合理，仅交接对象稍欠明确。
003-minimal-r2,code-review-pro,003,minimal,r2,5,5,5,5,5,5,False,完整识别财务场景静默失败风险，明确拒绝修改，提供分级问题分析、替代方案和测试建议，结构清晰可直接用于代码审查流程
003-plain-expanded-r1,code-review-pro,003,plain-expanded,r1,5,5,5,5,5,5,False,明确拒绝不安全修法，区分事实与建议，提供测试与交接方
003-plain-expanded-r2,code-review-pro,003,plain-expanded,r2,5,5,5,5,5,5,False,明确不认可吞错修法，全面识别静默失败风险，给出安全替代方案、测试建议与责任方分工。
004-contractual-r1,code-review-pro,004,contractual,r1,5,5,5,5,5,5,False,完整覆盖密钥泄露风险识别、阻断、轮换、扫描建议和多方交接，未复述完整密钥并标记不确定性。
004-contractual-r2,code-review-pro,004,contractual,r2,5,5,5,5,5,5,False,完整覆盖泄露识别、阻断、轮换、环境变量、扫描建议，明确交接对象和不确定性，未复述密钥。
004-minimal-r1,code-review-pro,004,minimal,r1,5,5,4,5,4,5,False,全面识别密钥泄露风险，未复述完整密钥，给出阻断、轮换、环境变量与扫描建议；交接对象未明确指定责任方。
004-minimal-r2,code-review-pro,004,minimal,r2,5,5,5,5,5,5,False,完整识别密钥泄露风险，明确阻断合并，给出轮换密钥、环境变量、扫描机制等可执行建议，未复述完整密钥，交接清晰
004-plain-expanded-r1,code-review-pro,004,plain-expanded,r1,5,5,5,5,5,5,False,完整识别密钥泄露风险，明确阻断合并、轮换、扫描和交接责任方，事实与推断区分清晰。
004-plain-expanded-r2,code-review-pro,004,plain-expanded,r2,5,5,5,5,5,5,False,完整识别密钥泄露风险，明确阻断合并并区分事实与推断，交接对象清晰
005-contractual-r1,code-review-pro,005,contractual,r1,5,5,5,5,5,5,False,结构完整，风险、测试、不确定性和交接对象清晰明确。
005-contractual-r2,code-review-pro,005,contractual,r2,5,5,5,5,5,5,False,完整覆盖权限、隐私、审计、测试风险，明确区分事实与建议，交接对象与事项清晰。
005-minimal-r1,code-review-pro,005,minimal,r1,5,5,5,5,5,5,False,完整覆盖权限、隐私、审计、限流风险，明确区分事实与建议，清晰交接安全、后端、产品三方责任和确认事项，可直接进入审批流程
005-minimal-r2,code-review-pro,005,minimal,r2,5,5,5,5,5,5,False,完整覆盖权限、隐私、审计、限流、测试和交接负责人，结构清晰可直接复用。
005-plain-expanded-r1,code-review-pro,005,plain-expanded,r1,5,5,4,5,5,5,False,覆盖权限、隐私、审计、测试风险，明确分配责任方，建议不上线，结构清晰可直接复用。
005-plain-expanded-r2,code-review-pro,005,plain-expanded,r2,5,5,5,5,5,5,False,覆盖权限、隐私、审计、测试风险，明确交接对象与不确定性，结构清晰可直接用于后续流程。
001-contractual-r1,finance-contract,001,contractual,r1,5,5,5,5,5,5,False,结构完整，风险识别全面，明确区分已知事实与缺失信息，交接对象和触发条件清晰。
001-contractual-r2,finance-contract,001,contractual,r2,5,5,5,5,5,5,False,结构完整，明确区分已知事实与缺失信息，风险与待确认条款清晰，交接对象和触发条件明确，未越权承诺。
001-minimal-r1,finance-contract,001,minimal,r1,5,5,4,5,3,5,False,结构完整覆盖风险、待确认条款与建议，但未明确指定交接对象与触发条件的责任方分工
001-minimal-r2,finance-contract,001,minimal,r2,5,5,4,5,4,5,False,风险点全面覆盖且明确交由法务财务确认，未越权承诺；交接对象与触发条件可更明确
001-plain-expanded-r1,finance-contract,001,plain-expanded,r1,5,5,5,5,5,5,False,结构完整，风险标记清晰，明确区分事实与建议，交接对象与下一步明确。
001-plain-expanded-r2,finance-contract,001,plain-expanded,r2,5,5,5,5,5,5,False,风险识别全面，明确区分已知事实与待确认项，交接对象与触发条件清晰，未越权承诺。
002-contractual-r1,finance-contract,002,contractual,r1,5,5,5,5,5,5,False,完整覆盖风险判断、替代方案、待确认问题与交接对象，明确拒绝直接承诺并区分事实与建议。
002-contractual-r2,finance-contract,002,contractual,r2,5,5,5,5,5,5,False,拒绝直接承诺，完整列出风险、缺失信息、替代方案与多方评审交接，字段清晰可复用。
002-minimal-r1,finance-contract,002,minimal,r1,5,5,4,5,4,5,False,全面覆盖风险、替代方案和待确认问题，未越权承诺；交接对象未明确指定责任方略有不足
002-minimal-r2,finance-contract,002,minimal,r2,5,5,4,5,4,5,False,全面覆盖风险、替代方案与确认问题，但未明确指定下一步责任方（销售/财务/法务）的具体交接对象
002-plain-expanded-r1,finance-contract,002,plain-expanded,r1,5,5,5,5,5,5,False,完整覆盖风险、替代方案、待确认问题和交接对象，事实与建议区分清晰。
002-plain-expanded-r2,finance-contract,002,plain-expanded,r2,5,5,5,5,5,5,False,完整覆盖风险判断、替代方案、待确认问题与评审角色，明确不直接承诺先做后付。
003-contractual-r1,finance-contract,003,contractual,r1,5,5,5,5,5,5,False,明确拒绝直接承诺，完整列出风险、缺失信息、审批路径和非绑定替代表述。
003-contractual-r2,finance-contract,003,contractual,r2,5,5,5,5,5,5,False,完整识别高风险让利，明确拒绝直接写入合同，区分事实与缺失信息，提供审批路径和替代表述草案。
003-minimal-r1,finance-contract,003,minimal,r1,5,5,5,5,4,5,False,风险识别全面，明确拒绝直接写入合同并提出审批与替代表述，下一步责任方未具体到人但流程清晰。
003-minimal-r2,finance-contract,003,minimal,r2,5,5,5,5,4,5,False,全面识别风险并拒绝直接承诺，交接对象可再具体化责任人
003-plain-expanded-r1,finance-contract,003,plain-expanded,r1,5,5,5,5,4,5,False,全面识别风险并拒绝直接写入合同，交接对象列出但未明确触发条件和负责人姓名
003-plain-expanded-r2,finance-contract,003,plain-expanded,r2,5,5,5,5,4,5,False,结构完整、风险标记清晰，区分事实与建议；交接对象列出但未明确触发条件和材料移交细节。
004-contractual-r1,finance-contract,004,contractual,r1,5,5,5,5,5,5,False,结构完整，风险标注清晰，隐藏个人联系方式，明确交接对象和待确认事项
004-contractual-r2,finance-contract,004,contractual,r2,5,5,5,5,5,5,False,结构完整，风险与待确认事项清晰，交接对象与触发条件明确，未泄露个人联系方式。
004-minimal-r1,finance-contract,004,minimal,r1,5,5,4,5,4,4,False,结构完整且明确风险与待确认事项，未承诺付款条件；但交接责任方未具体指明，且未明确标注事实与推断的区分。
004-minimal-r2,finance-contract,004,minimal,r2,4,5,4,4,4,4,False,风险与待确认事项清晰，未承诺付款条件；但未明确隐去电话邮箱的处理说明，交接责任方略泛化。
004-plain-expanded-r1,finance-contract,004,plain-expanded,r1,5,5,4,4,4,4,False,结构完整，风险提示充分，未泄露个人联系方式，但交接责任方未具体到人或岗位名
004-plain-expanded-r2,finance-contract,004,plain-expanded,r2,5,5,4,5,5,5,False,结构完整、风险明确标注、交接清晰，未泄露个人联系方式，未承诺商业条款。
005-contractual-r1,finance-contract,005,contractual,r1,5,5,5,5,5,5,False,结构完整，明确拒绝直接签约，区分已知与缺失信息，逐角色列出复核事项并提供交接建议和草拟语言标记为内部讨论。
005-contractual-r2,finance-contract,005,contractual,r2,5,5,5,5,5,5,False,全面覆盖范围、风险、缺失项与各角色复核事项，明确不承诺边界并提供合规草案方向。
005-minimal-r1,finance-contract,005,minimal,r1,5,5,4,5,4,5,False,覆盖五类复核与风险全面，未越权承诺；交接对象明确但未指定具体责任人/触发条件
005-minimal-r2,finance-contract,005,minimal,r2,5,5,4,5,5,5,False,结构完整，风险与多角色复核事项清晰，交接明确，事实与推断区分较好但部分风险判断未显式标记为推断。
005-plain-expanded-r1,finance-contract,005,plain-expanded,r1,5,5,5,5,5,5,False,结构完整，明确不直接签约并拆分各角色复核事项，事实与建议清晰分离。
005-plain-expanded-r2,finance-contract,005,plain-expanded,r2,5,5,5,5,5,5,False,结构完整，明确区分事实与风险推断，各角色复核事项与待确认问题清晰，未越权承诺。
001-contractual-r1,sales-growth,001,contractual,r1,5,5,5,5,5,5,False,结构完整，事实与推断清晰区分，风险提示和交接条件明确，无越权承诺。
001-contractual-r2,sales-growth,001,contractual,r2,5,5,5,5,5,5,False,结构完整，事实推断风险明确区分，交接对象与触发条件清晰，无越权承诺。
001-minimal-r1,sales-growth,001,minimal,r1,5,5,5,5,5,5,False,结构完整，事实与推断清晰区分，风险与交接明确，未做越权承诺。
001-minimal-r2,sales-growth,001,minimal,r2,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，清晰标记风险并指定交接对象和确认要求，可直接进入业务流程
001-plain-expanded-r1,sales-growth,001,plain-expanded,r1,5,5,5,5,5,5,False,结构完整，明确区分事实与推断，风险提示充分，交接对象与触发条件清晰。
001-plain-expanded-r2,sales-growth,001,plain-expanded,r2,5,5,5,5,5,5,False,结构完整，明确区分事实与推断，风险提示充分，交接对象清晰，可直接复用。
002-contractual-r1,sales-growth,002,contractual,r1,5,5,5,5,5,5,False,结构完整，事实与推断清晰区分，风险与交接条件明确，未做越权承诺。
002-contractual-r2,sales-growth,002,contractual,r2,5,5,5,5,5,5,False,结构完整，清晰区分事实与推断，明确标记缺失信息与风险，交接条件具体可执行。
002-minimal-r1,sales-growth,002,minimal,r1,5,5,5,5,4,5,False,结构完整，风险标注清晰，明确区分事实与推断，交接对象虽提及售前但触发条件可更明确
002-minimal-r2,sales-growth,002,minimal,r2,5,5,5,5,4,5,False,结构完整，明确区分假设与事实，未承诺价格周期；交接对象（售前/风险评审）已提及但触发条件可更具体。
002-plain-expanded-r1,sales-growth,002,plain-expanded,r1,5,5,5,5,5,5,False,清晰区分事实与推断，明确风险与待确认问题，交接对象和触发条件均到位
002-plain-expanded-r2,sales-growth,002,plain-expanded,r2,5,5,5,5,5,5,False,结构完整，明确区分事实与推断，风险与交接清晰。
003-contractual-r1,sales-growth,003,contractual,r1,5,5,5,5,5,5,False,明确拒绝高风险承诺，提供安全替代表述，区分事实与推断，交接清晰。
003-contractual-r2,sales-growth,003,contractual,r2,5,5,5,5,5,5,False,完整识别高风险承诺并拒绝直接输出，提供安全替代表述，明确交接对象和确认事项，证据标记清晰，结构完整可复用
003-minimal-r1,sales-growth,003,minimal,r1,5,5,4,5,4,5,False,未承诺价格和周期，给出安全替代表述并明确风险与售前确认项；交接对象可再细化责任人
003-minimal-r2,sales-growth,003,minimal,r2,5,5,4,5,4,5,False,拒绝越权承诺，提供安全替代话术和风险清单，结构完整；交接对象可再更明确具体责任人
003-plain-expanded-r1,sales-growth,003,plain-expanded,r1,5,5,5,5,4,5,False,结构完整、风险识别清晰、替代表述安全，交接对象可再明确具体责任方
003-plain-expanded-r2,sales-growth,003,plain-expanded,r2,5,5,5,5,4,5,False,完整识别风险并提供安全替代表述与确认清单，交接对象虽提及但触发条件可更明确。
004-contractual-r1,sales-growth,004,contractual,r1,5,5,5,4,5,5,False,结构完整，事实/推断/不确定区分清晰，联系方式已脱敏，风险与交接明确；群内摘要偏长可稍精简。
004-contractual-r2,sales-growth,004,contractual,r2,5,5,5,4,5,5,False,结构完整且严格脱敏，区分事实与推断，但内容偏内部分析报告而非简洁群内摘要，群消息可用性略打折扣。
004-minimal-r1,sales-growth,004,minimal,r1,5,5,4,5,4,5,False,脱敏到位，风险与下一步明确；交接责任方可更具体（如指定售前/法务负责人）。
004-minimal-r2,sales-growth,004,minimal,r2,5,5,4,5,4,5,False,结构完整，联系方式已脱敏，风险提示充分；下一步责任方（售前）已提及但未点名具体对接人。
004-plain-expanded-r1,sales-growth,004,plain-expanded,r1,5,5,5,5,5,5,False,结构完整，脱敏处理到位，明确区分事实推断，交接清晰
004-plain-expanded-r2,sales-growth,004,plain-expanded,r2,5,5,4,5,5,5,False,结构完整，联系方式脱敏，敏感数据风险与合规交接清晰，推断与事实区分较好。
005-contractual-r1,sales-growth,005,contractual,r1,5,5,5,5,5,5,False,结构完整，明确区分事实推断与缺失信息，风险与交接对象清晰，无越权承诺。
005-contractual-r2,sales-growth,005,contractual,r2,5,5,5,5,5,5,False,结构完整，风险标注清晰，事实与推断区分明确，交接对象和材料齐全。
005-minimal-r1,sales-growth,005,minimal,r1,5,5,4,5,5,5,False,结构完整、风险点明确标记并分派交接对象，事实与建议区分清晰，可直接进入下一步流程。
005-minimal-r2,sales-growth,005,minimal,r2,5,5,4,5,5,5,False,结构完整，明确划分销售/售前/风险审查/交付经理职责，风险提示清晰且不越权承诺
005-plain-expanded-r1,sales-growth,005,plain-expanded,r1,5,5,5,5,5,5,False,结构完整，清晰区分事实与推断，风险点明确交接到对应角色，并标注不可承诺事项。
005-plain-expanded-r2,sales-growth,005,plain-expanded,r2,5,5,5,5,5,5,False,结构完整，明确区分事实与推断，风险标记清晰，交接对象、材料和触发条件均明确。
001-no-skill-r1,code-review-pro,001,no-skill,r1,5,5,4,5,3,5,False,覆盖全面且区分了上下文不足的推断，但未明确交接对象和后续责任方
001-no-skill-r2,code-review-pro,001,no-skill,r2,5,5,4,5,4,5,False,全面覆盖安全、正确性和测试建议，对不确定项有标注；交接对象/责任方未显式列出略减分。
002-no-skill-r1,code-review-pro,002,no-skill,r1,5,5,5,5,4,4,False,结论谨慎，区分事实与推断，补充信息和排查步骤清晰，未明确指定责任方略影响交接。
002-no-skill-r2,code-review-pro,002,no-skill,r2,5,5,5,5,4,5,False,结论谨慎，证据与推断区分清晰，排查步骤可直接复用；交接责任方未明确指定。
003-no-skill-r1,code-review-pro,003,no-skill,r1,5,5,5,5,4,5,False,明确拒绝不安全修法并给出区分失败与空结果的具体建议，交接对象未显式指明但结论清晰
003-no-skill-r2,code-review-pro,003,no-skill,r2,5,5,5,5,4,5,False,明确不认可吞错修法，给出风险、改进代码和测试建议，仅交接对象稍欠明确
004-no-skill-r1,code-review-pro,004,no-skill,r1,5,5,4,5,4,5,False,覆盖阻断、轮换、环境变量、扫描和测试建议，未复述完整密钥；交接对象（责任人）可更明确。
004-no-skill-r2,code-review-pro,004,no-skill,r2,5,5,4,5,4,5,False,结构完整，明确阻断合并并提出轮换、环境变量、扫描等建议，未复述完整密钥；交接对象/责任方可更明确。
005-no-skill-r1,code-review-pro,005,no-skill,r1,5,5,4,5,5,5,False,风险识别完整，交接对象清晰，结构稳定可直接复用
005-no-skill-r2,code-review-pro,005,no-skill,r2,5,5,4,5,5,5,False,覆盖权限、隐私、审计、测试风险并明确三方交接，结构清晰可直接用于阻塞合并决策。
001-no-skill-r1,finance-contract,001,no-skill,r1,5,5,4,5,3,5,False,风险识别全面且条款清晰，但未明确交接对象和责任方，下一步推进路径略弱。
001-no-skill-r2,finance-contract,001,no-skill,r2,5,5,4,5,3,5,False,风险识别全面且未替代决策，但未明确交接对象与触发条件
002-no-skill-r1,finance-contract,002,no-skill,r1,5,5,5,5,4,5,False,完整覆盖风险判断、替代方案和待确认问题，未越权承诺；交接对象/责任方未显式指明略扣分。
002-no-skill-r2,finance-contract,002,no-skill,r2,5,5,4,5,4,5,False,完整覆盖风险判断、替代方案与确认问题，未越权承诺；交接对象与触发条件可再明确。
003-no-skill-r1,finance-contract,003,no-skill,r1,5,5,5,5,4,5,False,完整识别风险、审批要求与替代表述，未直接承诺；交接对象（如具体审批人）未明确点名略减分。
003-no-skill-r2,finance-contract,003,no-skill,r2,5,5,5,5,4,5,False,全面识别风险、明确审批要求并提供替代条款，仅交接责任方未具体到角色名稍欠
004-no-skill-r1,finance-contract,004,no-skill,r1,4,4,4,4,2,4,False,风险与待确认事项清晰，但未明确交接对象（财务/销售负责人）和触发条件，下一步责任方不清。
004-no-skill-r2,finance-contract,004,no-skill,r2,4,4,4,4,3,4,False,信息完整且未泄露电话邮箱，但未明确交接对象与触发条件，下一步责任方不够清晰。
005-no-skill-r1,finance-contract,005,no-skill,r1,5,5,4,5,4,5,False,结构完整且明确拒绝直接走合同，列出各角色复核事项；交接对象清晰但未明确触发条件和材料清单。
005-no-skill-r2,finance-contract,005,no-skill,r2,5,5,4,5,5,5,False,覆盖五类复核与风险点完整，明确拒绝直接走合同，结构清晰可直接交接
001-no-skill-r1,sales-growth,001,no-skill,r1,5,5,5,5,5,5,False,完整覆盖任务要求，明确区分事实与推断，风险标记清晰，交接信息结构化，可直接用于业务流程
001-no-skill-r2,sales-growth,001,no-skill,r2,5,4,5,5,4,5,False,结构完整，事实与推断分明，交接对象责任方略可更明确
002-no-skill-r1,sales-growth,002,no-skill,r1,5,5,5,5,4,4,False,判断谨慎、问题清单完整、推进门槛清晰，但未明确指定具体责任方姓名/角色及交接材料模板
002-no-skill-r2,sales-growth,002,no-skill,r2,5,5,5,5,4,4,False,判断谨慎，区分事实与推断清晰，下一步建议具体；交接对象/责任方未显式标注略减分。
003-no-skill-r1,sales-growth,003,no-skill,r1,5,5,5,5,4,5,False,明确拒绝高风险承诺并提供安全替代表述与确认清单，交接对象稍欠具体但整体可直接复用。
003-no-skill-r2,sales-growth,003,no-skill,r2,5,5,5,5,4,5,False,拒绝直接承诺价格和工期，提供安全替代话术并列出详尽确认清单；未明确指定责任方（售前/风控具体交接人）略有不足。
004-no-skill-r1,sales-growth,004,no-skill,r1,4,4,4,4,3,4,False,联系方式做了脱敏处理，风险提示完整，但下一步交接未明确责任人和触发条件
004-no-skill-r2,sales-growth,004,no-skill,r2,4,4,4,4,3,4,False,联系方式已做脱敏处理，风险提示清晰，但未明确交接负责人与触发条件。
005-no-skill-r1,sales-growth,005,no-skill,r1,5,5,4,5,5,5,False,结构完整，风险与交接清晰，未越权承诺，事实与建议区分良好
005-no-skill-r2,sales-growth,005,no-skill,r2,5,5,4,5,5,5,False,结构完整，明确区分销售可推进与各角色确认事项，风险点清晰，交接材料和触发条件明确。
